# event jet log1overDelta logkt z Delta kt
189 0 1.99054 -0.784402 0.0168225 0.136622 0.456393
189 0 2.315 0.16179 0.0609504 0.0987659 1.17561
189 0 2.51475 -1.72177 0.0120505 0.0808829 0.178749
189 0 2.78969 -0.472665 0.0559954 0.0614401 0.623339
189 0 2.87623 -0.894577 0.042414 0.0563468 0.40878
189 0 3.23372 -1.93005 0.0224844 0.0394107 0.14514
189 0 3.48076 -0.179489 0.169543 0.030784 0.835697
189 0 3.68074 -0.740135 0.142337 0.0252042 0.47705
189 0 3.81595 -1.42124 0.0961427 0.0220169 0.241414
189 0 4.87933 -2.72267 0.0838366 0.0076021 0.0656989
190 0 1.29562 -1.5836 0.00702427 0.273729 0.205235
190 0 1.53214 -0.307412 0.0320892 0.216073 0.735348
190 0 2.0218 -1.94501 0.0105187 0.132417 0.142985
190 0 2.26581 -0.598721 0.0521333 0.103746 0.549514
190 0 2.64561 -0.461283 0.0922567 0.0709624 0.630474
190 0 2.8411 0.128668 0.222859 0.0583614 1.13731
190 0 3.44367 -0.340323 0.327734 0.0319471 0.71154
190 0 3.88034 -0.857762 0.449675 0.0206438 0.42411
190 0 4.09112 -2.61296 0.174397 0.0167206 0.0733175
191 0 1.06211 -1.20178 0.0309101 0.345726 0.300657
191 0 1.29759 0.205235 0.16471 0.27319 1.22781
191 0 1.56972 -1.68274 0.0391723 0.208104 0.185864
191 0 1.86698 0.215956 0.365704 0.15459 1.24105
191 0 2.19592 -0.765697 0.299787 0.111256 0.465009
191 0 3.06046 -1.64441 0.422013 0.0468661 0.193127
191 0 3.37517 -2.80371 0.313763 0.0342123 0.0605848
197 0 0.917849 -0.355983 0.0339717 0.399377 0.700484
197 0 1.5523 -1.92485 0.0138107 0.211761 0.145898
197 0 1.58004 -2.62941 0.00711629 0.205966 0.0721211
197 0 1.64299 -0.297706 0.0785414 0.193401 0.742519
197 0 2.02678 0.126022 0.19093 0.131758 1.13431
197 0 2.35627 -0.250408 0.225062 0.0947734 0.778483
197 0 2.8998 -0.750326 0.303358 0.055034 0.472212
197 0 3.65558 -3.28392 0.0735944 0.0258464 0.0374812
197 0 5.95674 -4.15281 0.33271 0.00258834 0.0157202
199 0 1.00763 -0.607865 0.0697634 0.365082 0.544512
199 0 1.09587 -2.42265 0.0133359 0.334249 0.0886862
199 0 1.45096 -1.42779 0.052087 0.234345 0.239839
199 0 2.02087 -1.4551 0.0944947 0.13254 0.233376
199 0 2.28311 -0.896882 0.236942 0.101966 0.407839
199 0 2.63857 -1.00073 0.399161 0.0714634 0.36761
204 0 1.29163 -0.749838 0.0149147 0.274822 0.472443
204 0 2.26252 0.239866 0.107497 0.104087 1.27108
204 0 2.91456 -1.26569 0.0512953 0.0542277 0.282045
204 0 3.20837 -0.211991 0.208047 0.0404223 0.808972
204 0 3.62201 -2.22823 0.0529 0.0267289 0.107719
204 0 4.07048 -1.00871 0.296103 0.0170692 0.364688
205 0 0.948657 0.2073 0.0277998 0.387261 1.23035
205 0 1.09417 -0.761924 0.0125432 0.334817 0.466768
205 0 1.39007 -1.18384 0.0111977 0.249058 0.3061
205 0 1.73223 -1.24334 0.015021 0.17689 0.288419
205 0 2.53196 -1.10151 0.0390963 0.0795031 0.332368
205 0 3.2639 -1.20546 0.0762377 0.0382391 0.299555
205 0 3.76737 -0.209137 0.369781 0.0231127 0.811284
207 0 0.983305 0.56608 0.0466788 0.374073 1.76135
207 0 1.36069 2.21175 0.370233 0.256485 9.13164
207 0 1.58257 -1.75353 0.0139147 0.205446 0.173161
207 0 1.96541 -0.805736 0.0533653 0.140098 0.446759
207 0 1.93212 1.36495 0.477833 0.144841 3.91554
207 0 2.19302 -3.36319 0.0105039 0.111579 0.0346247
207 0 2.2636 -1.81706 0.0534607 0.103976 0.162502
207 0 2.27603 -1.10637 0.116359 0.102691 0.330757
207 0 2.71733 -0.451866 0.39393 0.0660511 0.63644
210 0 1.09372 0.542402 0.130068 0.334969 1.72013
210 0 1.50523 0.023855 0.134191 0.221967 1.02414
210 0 1.55695 0.522711 0.268006 0.210778 1.68659
210 0 2.1376 -0.0921609 0.353772 0.117938 0.911958
210 0 3.26991 -1.94993 0.264988 0.03801 0.142285
211 0 1.34114 -2.59464 0.00370817 0.261548 0.0746731
211 0 1.35088 -1.96799 0.00703296 0.259012 0.139737
211 0 1.44632 -0.650411 0.0290811 0.235435 0.521831
211 0 1.97191 -2.81421 0.00582051 0.139191 0.0599522
211 0 2.44679 1.05652 0.451438 0.0865709 2.87633
211 0 2.65276 -0.437891 0.226873 0.0704563 0.645396
211 0 3.15552 -0.814287 0.332925 0.0426164 0.442955
211 0 3.83355 -1.81641 0.360921 0.0216326 0.162609
211 0 4.92957 -3.49871 0.31422 0.00722963 0.0302363
216 0 1.15109 -1.79783 0.0222141 0.316292 0.165658
216 0 1.25107 -0.812477 0.0671897 0.286197 0.443757
216 0 1.29344 -0.492143 0.103324 0.274327 0.611315
216 0 1.77167 -0.351683 0.213843 0.170049 0.703503
216 0 1.95084 -1.02862 0.165219 0.142155 0.357501
216 0 2.22873 -1.17947 0.22454 0.107665 0.307441
216 0 2.45769 -3.13213 0.0516503 0.0856321 0.0436247
216 0 2.92933 -1.67121 0.37611 0.053433 0.188019
216 0 3.30008 -2.98268 0.235299 0.0368804 0.0506569
221 0 2.41345 -0.805909 0.234502 0.089506 0.446682
221 0 2.76297 -0.871532 0.406827 0.0631044 0.41831
223 0 1.1301 -0.288141 0.0130399 0.322999 0.749656
223 0 1.63967 -0.636439 0.0155213 0.194045 0.529173
223 0 1.79001 -1.5028 0.00770475 0.166958 0.222507
223 0 2.44712 -0.00522234 0.066957 0.0865425 0.994791
223 0 2.47265 -1.58773 0.0151249 0.0843609 0.204388
223 0 2.92816 -0.0542871 0.112213 0.0534952 0.94716
223 0 3.64191 0.604094 0.49843 0.0262024 1.82959
223 0 3.67059 -0.862414 0.235958 0.0254613 0.422142
223 0 4.0864 -2.5348 0.0878992 0.0167996 0.0792772
223 0 5.51574 -2.52907 0.404749 0.00402294 0.0797329
224 0 1.05533 -1.34074 0.00511704 0.348077 0.261653
224 0 1.16886 -2.26061 0.00229625 0.31072 0.104287
224 0 1.37422 1.04862 0.0773029 0.253037 2.85372
224 0 1.82219 -2.51985 0.00369744 0.161672 0.0804717
224 0 2.08086 -0.280421 0.0451172 0.124823 0.755466
224 0 2.20489 -2.02377 0.00935681 0.110263 0.132157
224 0 2.66659 -1.57308 0.0235197 0.0694889 0.207405
224 0 2.84548 -0.333331 0.0994979 0.0581063 0.716533
224 0 2.89175 -3.24133 0.00631677 0.0554788 0.0391117
224 0 3.1142 -3.08111 0.00932044 0.0444142 0.0459083
224 0 3.61968 0.169104 0.402325 0.0267912 1.18424
224 0 3.84966 -1.40085 0.176265 0.021287 0.246387
224 0 4.69713 -1.43157 0.484264 0.00912146 0.238932
225 0 1.27424 -2.98939 0.0038204 0.279643 0.0503182
225 0 1.3754 -2.30429 0.00841714 0.252739 0.0998295
225 0 1.55147 -1.60845 0.0202913 0.211936 0.200198
225 0 2.32225 -3.40262 0.0074429 0.0980532 0.0332858
225 0 2.39138 -0.710483 0.118628 0.0915036 0.491407
225 0 2.70671 -0.32643 0.270784 0.0667562 0.721495
225 0 3.15764 -1.18317 0.247451 0.0425259 0.306306
225 0 4.07823 -1.76477 0.46149 0.0169374 0.171226
226 0 1.09427 2.20642 0.412881 0.334785 9.08316
226 0 1.47722 0.333882 0.158226 0.22827 1.39638
226 0 2.1718 -0.501486 0.16327 0.113973 0.60563
226 0 2.21598 -0.227092 0.268024 0.109046 0.796847
226 0 2.68771 -0.399508 0.493805 0.0680367 0.67065
230 0 1.40595 0.574427 0.326493 0.245133 1.77611
230 0 1.6077 -2.72112 0.0219684 0.200349 0.0658007
230 0 1.93492 -0.11763 0.420084 0.144435 0.889025
230 0 2.95118 -2.62078 0.163751 0.0522782 0.0727463
230 0 4.23828 -4.68862 0.0896966 0.0144324 0.00919936
233 0 1.27343 -0.843425 0.0279566 0.279871 0.430234
233 0 1.38352 0.793537 0.164994 0.250695 2.2112
233 0 1.92524 0.981549 0.408899 0.145841 2.66859
233 0 2.25622 -0.418725 0.237403 0.104746 0.657885
233 0 2.36775 -0.550931 0.304844 0.0936914 0.576413
238 0 0.995716 -0.731442 0.0455996 0.369459 0.481214
238 0 1.31417 0.7441 0.285869 0.268698 2.10455
238 0 1.92634 0.175637 0.417631 0.14568 1.192
238 0 2.69811 -1.29615 0.35606 0.0673323 0.273583
238 0 2.96529 -2.74047 0.170381 0.0515458 0.06454
238 0 2.99243 -3.60795 0.088625 0.0501653 0.0271073
240 0 1.06336 -0.744522 0.0158901 0.345293 0.474961
240 0 1.49268 0.456606 0.0823823 0.224769 1.57871
240 0 1.83173 -0.360413 0.0556591 0.160137 0.697388
240 0 2.24151 -0.0979702 0.115417 0.106298 0.906676
240 0 2.28774 -2.7525 0.00961041 0.101495 0.0637683
240 0 2.72124 0.51127 0.391399 0.0657933 1.66741
240 0 2.84192 -2.04889 0.056081 0.0583137 0.128878
240 0 3.04732 -1.81322 0.092347 0.0474858 0.163128
240 0 3.60539 -0.914831 0.436509 0.027177 0.400584
240 0 3.71563 -2.26934 0.223215 0.0243401 0.10338
240 0 3.81722 -2.21635 0.335387 0.0219889 0.109006
242 0 1.76482 -2.84311 0.0160671 0.171217 0.0582443
242 0 2.17485 -1.0447 0.148597 0.113625 0.351796
242 0 2.37727 -1.49589 0.136093 0.0928035 0.22405
242 0 2.55532 -1.51419 0.184746 0.0776673 0.219985
242 0 2.88796 -2.29114 0.145305 0.0556899 0.101151
242 0 4.55957 -4.23843 0.129045 0.0104666 0.0144302
248 0 1.00142 -1.03039 0.00699333 0.367357 0.356866
248 0 1.73647 0.768323 0.0886401 0.17614 2.15615
248 0 1.8547 -1.79516 0.00843207 0.1565 0.166101
248 0 2.00579 0.946054 0.15326 0.134554 2.57553
248 0 2.49262 -0.381273 0.0780833 0.082693 0.682991
248 0 2.75169 0.25693 0.207745 0.0638199 1.29295
248 0 2.92264 0.632808 0.452933 0.0537917 1.88289
248 0 3.44827 -1.25887 0.211216 0.0318005 0.283975
248 0 4.64862 -2.22506 0.338422 0.00957481 0.108061
251 0 1.30076 -0.00665031 0.0261085 0.272325 0.993372
251 0 1.51767 0.638749 0.0634938 0.219222 1.89411
251 0 2.04608 -0.458598 0.038372 0.12924 0.632169
251 0 2.57136 -0.560231 0.0609428 0.0764313 0.571077
251 0 2.62566 -1.15211 0.0379102 0.0723923 0.315968
251 0 2.8757 0.38613 0.235602 0.0563769 1.47128
251 0 3.15672 -1.2817 0.0770101 0.0425652 0.277564
251 0 3.72187 -2.67394 0.0364883 0.0241887 0.06898
251 0 3.91956 -1.21022 0.19945 0.0198498 0.29813
251 0 4.033 -1.11873 0.305798 0.0177211 0.326694
251 0 5.0228 -2.20726 0.399089 0.00658606 0.110002
258 0 1.11741 1.49964 0.112289 0.327125 4.4801
258 0 1.50475 -0.631831 0.0221077 0.222073 0.531618
258 0 1.61629 0.538087 0.0813722 0.198635 1.71273
258 0 1.99597 1.28636 0.273154 0.135881 3.61959
258 0 1.96882 0.148298 0.117179 0.139621 1.15986
258 0 2.40725 -1.51561 0.0389669 0.0900626 0.219673
258 0 2.66636 -2.11963 0.028718 0.0695046 0.120075
258 0 2.76399 -0.126981 0.239093 0.0630399 0.88075
258 0 3.42351 -0.45171 0.439133 0.0325978 0.636539
259 0 1.23457 -1.07231 0.00542843 0.29096 0.342217
259 0 1.28929 0.0899712 0.018425 0.275466 1.09414
259 0 1.77987 -0.670926 0.0143226 0.168661 0.511235
259 0 2.01834 -0.0844651 0.0331462 0.132876 0.919004
259 0 2.08229 -2.96284 0.00205487 0.124644 0.0516719
259 0 2.42358 -0.219186 0.0450237 0.088604 0.803172
259 0 2.66593 -0.718888 0.0364474 0.0695345 0.487294
259 0 3.11949 1.38636 0.488703 0.0441796 4.00027
259 0 3.26803 -1.42302 0.0667979 0.0380814 0.240986
259 0 3.97134 -1.5763 0.124067 0.0188481 0.206739
259 0 3.96961 -1.81706 0.11114 0.0188809 0.162502
259 0 4.0572 -2.47159 0.0709283 0.0172974 0.0844505
259 0 4.58678 -1.52495 0.334103 0.0101856 0.217632
259 0 7.14157 -4.75319 0.255855 0.000791512 0.00862411
260 0 1.45716 1.36579 0.0596145 0.232896 3.9188
260 0 1.75897 -1.21717 0.00647619 0.172222 0.296066
260 0 1.9234 0.0302139 0.0267475 0.14611 1.03067
260 0 2.09099 -0.699183 0.0156692 0.123565 0.496991
260 0 2.77806 -1.1726 0.0197102 0.0621589 0.309561
260 0 3.01236 -0.334788 0.0587408 0.0491754 0.71549
260 0 3.88921 -0.379971 0.143356 0.0204615 0.683881
260 0 4.74709 -0.206329 0.46946 0.00867688 0.813565
260 0 5.1961 -2.45894 0.145742 0.00553813 0.0855259
260 0 5.61707 -2.6322 0.218562 0.00363528 0.0719203
263 0 2.68506 -0.843561 0.0168827 0.0682171 0.430176
263 0 2.95962 -0.779662 0.0240894 0.0518387 0.458561
263 0 3.18138 -3.03718 0.00322329 0.0415282 0.0479701
263 0 3.5247 -0.933142 0.0373739 0.0294605 0.393316
263 0 4.30218 -0.00396781 0.213941 0.013539 0.99604
263 0 4.46611 -0.0219235 0.314943 0.0114919 0.978315
263 0 4.8117 -1.66136 0.126065 0.00813405 0.18988
264 0 0.98884 -1.12405 0.00756133 0.372008 0.324961
264 0 1.39276 0.78677 0.0770651 0.248389 2.19629
264 0 1.75497 -1.53704 0.011741 0.172912 0.215017
264 0 2.41402 -0.305579 0.0786583 0.0894553 0.736697
264 0 2.60259 -0.256239 0.1083 0.0740818 0.773957
264 0 3.00331 -1.05035 0.0819458 0.0496228 0.349815
264 0 3.05207 -0.0533521 0.253986 0.0472612 0.948046
264 0 3.98834 -0.865986 0.385262 0.0185304 0.420637
264 0 4.15769 -1.91399 0.260295 0.0156437 0.147491
264 0 5.00382 -3.20803 0.224844 0.00671229 0.0404363
265 0 1.05947 0.581492 0.0543589 0.346641 1.78871
265 0 1.75302 0.361687 0.0922137 0.17325 1.43575
265 0 1.98488 -1.85989 0.0138885 0.137397 0.15569
265 0 2.14214 -1.18172 0.0324696 0.117403 0.30675
265 0 2.53949 -2.53253 0.0129339 0.0789064 0.0794578
265 0 2.64322 -1.38812 0.0456492 0.0711319 0.249543
270 0 1.30404 1.44371 0.409423 0.271434 4.23637
270 0 1.38158 -2.97924 0.00898659 0.251182 0.0508312
270 0 1.57027 -1.85035 0.0338408 0.207989 0.157182
270 0 1.86136 -0.0231187 0.291305 0.15546 0.977146
270 0 2.49124 -0.917471 0.31546 0.0828076 0.399528
270 0 2.90659 -2.21776 0.190202 0.0546618 0.108852
270 0 3.64274 -2.66158 0.314606 0.0261806 0.0698375
273 0 0.9393 0.359456 0.0422069 0.390901 1.43255
273 0 0.950636 -0.74925 0.0147068 0.386495 0.472721
273 0 1.25494 1.48554 0.189044 0.285093 4.41736
273 0 1.89449 0.497567 0.164429 0.150395 1.64471
273 0 2.06255 -0.0582904 0.133418 0.12713 0.943376
273 0 2.54071 -0.394316 0.177412 0.0788102 0.674141
273 0 2.67828 -1.09603 0.122683 0.0686814 0.334194
273 0 3.25663 -0.714805 0.365062 0.0385182 0.489287
273 0 3.78057 -2.39778 0.180414 0.0228097 0.0909192
274 0 0.920299 -1.29062 0.00402826 0.3984 0.275099
274 0 0.99501 -0.120215 0.0140415 0.36972 0.88673
274 0 1.19878 0.810112 0.0441959 0.301563 2.24816
274 0 1.55408 -1.71762 0.00526611 0.211384 0.179493
274 0 1.999 1.36719 0.180572 0.135471 3.9243
274 0 2.49365 0.801728 0.205201 0.0826079 2.22939
274 0 2.91024 -2.58351 0.0132633 0.0544626 0.0755085
274 0 2.90994 -0.0693603 0.166014 0.0544791 0.93299
274 0 3.11226 -1.92409 0.0381374 0.0445004 0.146009
274 0 3.53697 0.00570208 0.417595 0.0291013 1.00572
274 0 3.76878 -3.66514 0.0230132 0.0230802 0.0256007
274 0 4.23848 -2.66269 0.102668 0.0144295 0.0697603
277 0 0.934707 0.138357 0.0495072 0.392701 1.14839
277 0 1.41453 1.45255 0.312575 0.24304 4.27399
277 0 1.97435 -1.4428 0.0439883 0.138852 0.236266
277 0 2.24076 -0.308926 0.18662 0.106378 0.734235
277 0 2.64654 -0.130827 0.411152 0.0708959 0.877369
277 0 2.97997 -1.03196 0.395678 0.0507946 0.356307
277 0 4.48259 -3.88992 0.168831 0.0113041 0.0204469
278 0 1.37939 0.494072 0.0963724 0.251733 1.63898
278 0 1.68958 1.21264 0.298353 0.184596 3.36234
278 0 2.00306 -0.69869 0.085985 0.134922 0.497236
278 0 2.39917 0.528693 0.476973 0.0907933 1.69671
278 0 2.51189 -0.62847 0.320685 0.0811144 0.533408
278 0 3.09953 -1.89451 0.23954 0.0450704 0.150392
281 0 1.13374 1.17888 0.24955 0.321827 3.25074
281 0 1.73052 -1.68491 0.0344519 0.177193 0.185461
281 0 1.91438 -0.63734 0.122249 0.147433 0.528697
281 0 2.16237 -1.17128 0.104572 0.115052 0.30997
281 0 2.5084 -0.374641 0.365855 0.0813985 0.687536
281 0 2.56218 -1.06933 0.303931 0.0771362 0.343238
281 0 2.78402 -1.88547 0.240945 0.0617893 0.151757
281 0 3.38146 -2.10449 0.463418 0.0339977 0.121908
281 0 3.8448 -4.10624 0.18544 0.0213908 0.0164696
283 0 0.946254 -2.57629 0.00599246 0.388192 0.0760559
283 0 1.22741 0.325859 0.145009 0.293051 1.38522
283 0 1.66929 0.633738 0.358381 0.188381 1.88464
283 0 1.86835 -1.62312 0.0712922 0.154378 0.197281
283 0 2.41285 -1.22817 0.196302 0.08956 0.292827
283 0 2.66027 -2.00277 0.144147 0.0699296 0.134961
284 0 1.40811 -0.0652461 0.113306 0.244604 0.936837
284 0 1.47175 -1.32528 0.0386024 0.229523 0.265729
284 0 1.95286 -0.300261 0.180826 0.141868 0.740625
284 0 2.86917 -0.426908 0.486025 0.0567461 0.652523
288 0 1.13042 -1.96874 0.0075722 0.322897 0.139633
288 0 1.59682 0.479539 0.140377 0.20254 1.61533
288 0 1.65613 -2.64706 0.00760112 0.190876 0.0708591
288 0 2.01851 0.851081 0.363092 0.132853 2.34218
288 0 2.21787 0.424839 0.454086 0.10884 1.52934
288 0 2.59255 -1.35743 0.203502 0.0748288 0.257321
288 0 3.26348 -1.4289 0.465243 0.0382549 0.239572
290 0 1.47211 1.1278 0.376796 0.229442 3.08887
290 0 2.08674 -0.560196 0.206548 0.12409 0.571097
290 0 2.21237 -1.73304 0.0913067 0.109441 0.176747
290 0 2.39606 -1.19901 0.205867 0.091076 0.301493
290 0 2.75029 -1.1562 0.385575 0.0639095 0.31468
292 0 1.28994 -1.07376 0.0265092 0.275288 0.34172
292 0 1.756 0.924634 0.320141 0.172734 2.52095
292 0 1.97787 -1.77623 0.0394701 0.138363 0.169275
292 0 2.19938 -1.83603 0.048296 0.110872 0.159449
293 0 1.18978 -0.399515 0.0065355 0.304289 0.670645
293 0 1.26523 -1.67859 0.00197418 0.282176 0.186637
293 0 1.61139 0.803764 0.0334492 0.199611 2.23393
293 0 2.25972 -2.8054 0.00179178 0.10438 0.0604824
293 0 2.645 0.146614 0.0505156 0.0710057 1.15791
293 0 2.92199 0.70791 0.123015 0.0538267 2.02974
293 0 3.45071 -0.950917 0.0453074 0.0317232 0.386387
293 0 3.58662 -0.884123 0.0581217 0.0276919 0.413076
293 0 3.8862 -0.747911 0.0954109 0.0205232 0.473354
293 0 4.23503 0.285526 0.420203 0.0144794 1.33046
293 0 4.43761 -0.300414 0.493955 0.0118241 0.740511
293 0 4.54798 -2.57367 0.112245 0.0105886 0.0762553
295 0 0.999111 2.81558 0.424216 0.368207 16.7028
295 0 1.39674 1.26781 0.232274 0.247401 3.55306
295 0 1.82196 -3.79011 0.00294319 0.161709 0.0225931
295 0 1.84668 -1.87473 0.0205432 0.157761 0.153396
295 0 2.25986 0.66983 0.403601 0.104365 1.9539
295 0 2.6781 -0.167103 0.445055 0.0686938 0.846112
295 0 4.16173 -2.37514 0.38864 0.0155806 0.0930013
297 0 1.13175 -0.27589 0.00941947 0.322467 0.758897
297 0 1.16341 -1.32525 0.00343635 0.312419 0.265737
297 0 1.28574 -0.278145 0.0111035 0.276446 0.757187
297 0 1.9607 -0.0802586 0.0268706 0.14076 0.922878
297 0 2.06511 1.48623 0.146792 0.126804 4.42042
297 0 2.15633 -0.839134 0.0184218 0.115749 0.432085
297 0 2.71946 0.536536 0.130439 0.0659104 1.71007
297 0 3.04536 -1.52906 0.0263362 0.0475794 0.216739
297 0 3.04488 0.108576 0.139037 0.0476021 1.11469
297 0 3.46719 0.541051 0.379638 0.0312047 1.71781
297 0 4.0131 -2.36281 0.0579002 0.0180774 0.0941555
297 0 4.0538 -0.559748 0.388422 0.0173564 0.571353
297 0 4.52169 -2.51068 0.144137 0.0108706 0.0812126
297 0 5.07845 -2.21978 0.393098 0.00622958 0.108633
298 0 1.01071 -0.705912 0.0160793 0.363961 0.493658
298 0 1.02351 -1.46889 0.00771763 0.35933 0.230182
298 0 1.32356 1.27371 0.162682 0.266186 3.57409
298 0 1.4713 0.380857 0.0921064 0.229627 1.46354
298 0 1.83882 0.0901773 0.109464 0.159005 1.09437
298 0 2.21779 -0.0636029 0.153898 0.108849 0.938378
298 0 2.29121 0.33577 0.291633 0.101144 1.39902
298 0 2.68758 0.0586043 0.463551 0.0680457 1.06036
298 0 3.38567 -1.61975 0.324186 0.0338549 0.197948
298 0 3.69466 -2.22974 0.355001 0.0248558 0.107557
298 0 4.50802 -5.61107 0.0422096 0.0110203 0.00365716
299 0 1.00605 -1.58456 0.00980385 0.365661 0.205037
299 0 2.03211 0.475964 0.216592 0.131058 1.60957
299 0 2.14451 -0.823317 0.0843694 0.117126 0.438973
299 0 2.31216 -1.03429 0.0882143 0.0990475 0.355477
299 0 2.82598 -1.52692 0.0988157 0.0592505 0.217204
299 0 3.04093 -0.358519 0.437235 0.0477905 0.69871
299 0 3.20918 -3.12209 0.0579741 0.0403899 0.0440649
299 0 3.76871 -1.94413 0.349743 0.0230818 0.143111
306 0 1.62816 -1.30337 0.00543285 0.196291 0.271616
306 0 2.81646 -0.902717 0.0267587 0.0598174 0.405466
306 0 2.89996 -0.738454 0.0352236 0.0550255 0.477852
306 0 3.75674 0.0140834 0.182524 0.0233597 1.01418
306 0 4.19495 -0.321064 0.247515 0.0150715 0.725377
306 0 4.34801 -1.74707 0.0921023 0.0129325 0.174284
306 0 4.87471 -2.77865 0.0612297 0.00763733 0.0621221
306 0 5.66434 -2.18683 0.259633 0.00346745 0.112272
309 0 1.15667 -0.667615 0.0278042 0.314532 0.51293
309 0 1.45654 -0.00647929 0.0747635 0.23304 0.993542
309 0 1.50968 -0.342133 0.0608641 0.220981 0.710254
309 0 1.84375 0.574481 0.225995 0.158224 1.77621
309 0 1.91446 -0.637926 0.0931945 0.147421 0.528387
309 0 2.18591 0.136337 0.292429 0.112375 1.14607
309 0 3.21447 -2.08305 0.125617 0.0401768 0.12455
309 0 4.13405 -2.54224 0.227661 0.0160179 0.0786896
313 0 1.55253 -1.98673 0.0323581 0.211712 0.137143
313 0 1.58642 -3.1874 0.0104101 0.204657 0.0412793
313 0 2.05299 -1.77147 0.0691124 0.128351 0.170083
313 0 3.23124 -4.24236 0.0203831 0.0395084 0.0143737
313 0 4.00286 -2.5986 0.232908 0.0182634 0.0743778
315 0 1.6097 -0.519036 0.040454 0.199948 0.595094
315 0 2.59497 -1.53599 0.0408449 0.0746481 0.215243
315 0 2.63331 0.434582 0.317304 0.07184 1.54432
315 0 3.48932 -1.15086 0.224101 0.0305216 0.316364
315 0 4.84745 -2.29597 0.357396 0.00784838 0.100664
316 0 1.29228 -1.26968 0.0383786 0.274643 0.28092
316 0 1.41625 0.0789556 0.17396 0.242622 1.08216
316 0 1.62471 -0.123317 0.211493 0.196969 0.883984
316 0 2.05518 0.0230271 0.476752 0.128069 1.02329
318 0 1.56907 -0.672824 0.104767 0.208239 0.510265
318 0 2.11218 0.182164 0.472863 0.120974 1.19981
318 0 3.69414 -2.19496 0.404991 0.0248689 0.111363
320 0 1.20746 -0.124308 0.06353 0.298954 0.883108
320 0 1.19917 0.622113 0.141627 0.301446 1.86286
320 0 1.47707 0.566181 0.205732 0.228306 1.76153
320 0 1.71549 -0.0655525 0.174643 0.179875 0.93655
320 0 2.08702 -0.997931 0.120759 0.124056 0.368641
320 0 3.21169 -2.66891 0.0795329 0.0402886 0.0693275
320 0 3.43863 -1.30433 0.424321 0.0321088 0.271356
322 0 1.07296 2.06842 0.31908 0.341996 7.91229
322 0 1.45909 -0.13269 0.0761961 0.232447 0.875737
322 0 2.31064 0.422468 0.336589 0.0991978 1.52572
322 0 2.4713 -4.38325 0.0048752 0.0844751 0.0124848
322 0 2.606 0.0839602 0.488083 0.0738295 1.08759
322 0 3.10071 -1.45346 0.336034 0.0450174 0.233759
325 0 1.33549 -0.54142 0.0657255 0.26303 0.581922
325 0 1.6993 -1.77288 0.0295298 0.182811 0.169843
325 0 2.23229 0.268318 0.398845 0.107282 1.30776
325 0 2.34897 -0.720932 0.277081 0.0954675 0.486299
326 0 1.1141 0.809521 0.152798 0.328212 2.24683
326 0 1.41961 -0.467891 0.0681691 0.241809 0.626322
326 0 1.64463 1.12891 0.452145 0.193083 3.09227
326 0 2.27688 -2.4348 0.0440033 0.102604 0.0876153
326 0 2.45699 -0.561183 0.358583 0.0856927 0.570534
326 0 2.56604 -2.06301 0.13886 0.076839 0.127071
326 0 2.78289 -1.6571 0.300463 0.0618598 0.190691
326 0 3.07792 -1.93424 0.437265 0.0460549 0.144534
329 0 1.46186 0.388064 0.11397 0.231804 1.47412
329 0 1.53912 -0.522105 0.0558656 0.21457 0.59327
329 0 2.19825 0.865582 0.45752 0.110997 2.37639
329 0 2.4752 -0.783527 0.213722 0.0841459 0.456792
329 0 2.7826 -0.540861 0.471135 0.0618774 0.582247
329 0 3.61279 -2.33442 0.339929 0.0269765 0.0968671
331 0 1.17592 -1.70953 0.00209775 0.308534 0.180951
331 0 1.61595 2.49751 0.219063 0.198702 12.1522
331 0 1.812 0.620458 0.0521968 0.163328 1.85978
331 0 2.01826 -1.85736 0.00568066 0.132887 0.156085
331 0 2.17316 -5.36943 0.000199009 0.113817 0.00465681
331 0 2.66221 0.336328 0.097555 0.0697935 1.3998
331 0 3.0284 0.110495 0.124389 0.0483929 1.11683
331 0 3.33229 -1.03804 0.061043 0.0357114 0.354148
331 0 3.60261 -0.309017 0.176596 0.0272526 0.734168
331 0 3.86759 -1.53144 0.0823289 0.0209088 0.216225
331 0 4.41638 -0.434343 0.465221 0.0120778 0.64769
331 0 5.30064 -2.17539 0.369306 0.00498838 0.113564
337 0 1.30295 -1.18944 0.0292366 0.271728 0.304393
337 0 1.32579 0.545475 0.174138 0.265593 1.72543
337 0 1.41702 -0.425122 0.0873127 0.242436 0.65369
337 0 1.75904 0.662326 0.398543 0.17221 1.9393
337 0 2.15529 -0.350893 0.357384 0.11587 0.704059
337 0 2.47445 -1.52832 0.235724 0.0842092 0.2169
337 0 2.85763 -1.82009 0.337904 0.0574044 0.162012
344 0 1.28637 -0.415349 0.0329852 0.276272 0.66011
344 0 1.39925 0.933043 0.146925 0.246783 2.54223
344 0 1.4771 1.18436 0.238245 0.228298 3.26859
344 0 2.25314 -0.730047 0.100143 0.105069 0.481886
344 0 2.36693 0.183849 0.310949 0.0937677 1.20183
344 0 2.77532 -1.10953 0.186201 0.0623293 0.329713
344 0 2.90641 -1.03124 0.282094 0.0546717 0.356564
344 0 3.38337 -1.38795 0.443095 0.0339328 0.249586
344 0 4.19852 -3.34522 0.253918 0.0150178 0.0352526
