# event jet Delta kt z psi m2 multiplicity 
959 2 0.052719 1.00652 0.0891684 -2.03212 23.9983 10
959 2 0.0275571 2.04693 0.380877 1.21037 10.6377 8
959 2 0.0199286 0.189423 0.07872 -3.04904 1.63942 5
959 2 0.0133035 0.491798 0.332317 -0.321633 0.89554 4
959 2 0.0112873 0.0302038 0.0360274 -1.41117 0.234341 3
959 2 0.00799908 0.0660507 0.115328 1.81028 0.202368 2
959 3 0.357542 0.75041 0.0301511 1.18442 117.355 18
959 3 0.317729 0.586437 0.0273036 0.106451 89.1568 15
959 3 0.233172 0.323965 0.0211272 -1.05945 21.1736 12
959 3 0.0958106 0.408728 0.0662601 -2.36435 11.1052 9
959 3 0.0855183 0.427657 0.0831668 -0.517493 7.50397 7
959 3 0.0698051 0.839841 0.21816 2.77621 4.81671 6
959 3 0.0390916 0.541609 0.321279 -2.92276 1.24064 4
959 3 0.0307695 0.13796 0.153177 0.164535 0.380345 3
959 3 0.0172447 0.167262 0.391292 0.68127 0.125308 2
959 4 0.398806 3.63081 0.191858 -1.33759 119.74 22
959 4 0.280764 0.0982724 0.00912634 1.00459 42.9969 16
959 4 0.237828 0.337892 0.0373478 -3.09414 41.5547 15
959 4 0.139588 0.921075 0.17993 -0.0230835 34.5341 12
959 4 0.134203 0.483452 0.119777 1.33206 24.4742 9
959 4 0.100304 0.32538 0.12253 -1.87708 18.3116 5
959 4 0.0438153 0.163236 0.160356 2.57356 0.551287 2
959 5 0.327018 3.04466 0.255274 2.28488 69.8508 17
959 5 0.209025 0.0508947 0.00896372 -0.935559 25.7735 14
959 5 0.231813 2.0731 0.331311 -2.3088 21.417 12
959 5 0.140119 1.13576 0.447985 -0.0133747 4.96014 5
959 5 0.0380805 0.0689428 0.181243 3.08168 0.881378 3
959 5 0.0257588 0.0896427 0.425484 -0.47335 0.616089 2
959 6 0.337322 0.985913 0.0868119 0.935325 22.3999 8
959 6 0.216761 0.0214999 0.00322588 3.09792 8.6063 3
959 6 0.0980214 0.413285 0.137511 -2.62812 8.43678 2
959 7 0.341098 0.667227 0.0959181 1.52928 60.6504 18
959 7 0.246432 1.10233 0.241816 2.44658 42.0876 17
959 7 0.21718 0.505856 0.165626 0.422875 13.8097 13
959 7 0.150035 0.702033 0.397919 -2.66875 2.95248 8
959 7 0.113753 0.272025 0.337673 2.03462 0.937992 5
959 7 0.0966029 0.0565872 0.124874 -1.96827 0.0482797 4
959 7 0.0695615 0.135188 0.47315 2.87906 0.0225915 3
960 0 0.363029 0.747821 0.00491126 1.0979 1588.49 36
960 0 0.331037 0.217491 0.0015741 -1.11963 1208.33 32
960 0 0.228872 6.3799 0.0667863 2.97332 1163.14 30
960 0 0.144946 0.663364 0.0117493 -2.19874 375.773 20
960 0 0.0978406 0.698357 0.0185413 2.28719 51.7844 15
960 0 0.0591004 0.0280536 0.00125634 1.15625 19.7575 13
960 0 0.0295931 0.839696 0.0751932 -0.631069 19.1076 12
960 0 0.0208631 0.195084 0.026794 -1.70123 8.24412 10
960 0 0.0123792 0.687093 0.163422 -0.149766 6.67787 9
960 0 0.0110898 0.590884 0.187526 -1.59825 3.109 7
960 0 0.0100057 0.307331 0.133054 2.67687 1.14036 5
960 0 0.00439051 0.287861 0.327601 -2.52072 0.336381 3
960 0 0.00238476 0.103013 0.320993 -2.66157 0.111822 2
960 1 0.3172 3.88376 0.0461023 2.42525 2061.15 58
960 1 0.228614 12.6127 0.217032 -2.64066 1513.07 50
960 1 0.192498 0.824796 0.0215243 -0.909069 561.567 32
960 1 0.181063 1.46476 0.0415324 1.77791 444.265 29
960 1 0.128418 0.939097 0.0391596 0.369819 362.442 23
960 1 0.0689607 1.71003 0.138198 1.72511 213.253 18
960 1 0.0605662 1.45486 0.155303 3.04543 41.4836 13
960 1 0.0520126 1.28384 0.188925 -1.65959 24.5206 10
960 1 0.0415461 0.0326718 0.0074211 0.889935 13.6248 8
960 1 0.0358832 0.911334 0.241445 -0.730362 13.382 7
960 1 0.0206942 0.308106 0.186587 -3.00288 6.57678 5
960 1 0.0158777 0.0720591 0.0699234 1.92893 4.92834 4
960 1 0.00958353 0.0753768 0.13029 -1.93534 4.26033 3
960 1 0.0054272 0.140616 0.493496 -0.176195 3.54229 2
960 2 0.337331 0.0460579 0.000824987 0.201945 71.9715 14
960 2 0.22844 0.765852 0.020268 -2.39244 69.3672 13
960 2 0.162757 0.184297 0.00698727 -1.38331 39.1183 11
960 2 0.142588 0.874957 0.0381169 0.121809 31.2442 10
960 2 0.0199927 0.381222 0.123139 2.02197 4.58909 7
960 2 0.018716 0.673475 0.265006 -2.68267 2.98671 5
960 2 0.0100701 0.465528 0.463207 1.06479 0.406279 3
960 2 0.0062334 0.140025 0.41931 2.29451 0.0606991 2
960 3 0.311717 0.0837148 0.00375236 1.37341 83.0409 21
960 3 0.222745 0.618929 0.0389353 0.210728 75.7194 20
960 3 0.194054 0.693189 0.0520717 2.05022 63.2394 19
960 3 0.172665 0.398168 0.0354503 -2.48226 39.035 17
960 3 0.0852092 2.15511 0.402775 2.8838 30.4333 13
960 3 0.0785492 0.542451 0.184116 -2.20017 7.55019 7
960 3 0.0552995 0.295037 0.174341 1.63766 1.20064 6
960 3 0.0380355 0.329469 0.342768 2.9321 0.642569 4
960 3 0.0208035 0.0333623 0.0965552 -1.21283 0.284492 2
960 4 0.267685 1.59069 0.293632 1.13088 53.8346 12
960 4 0.241137 0.97197 0.280324 -0.0662666 19.3201 9
960 4 0.117294 0.0622442 0.0512806 -1.70953 11.221 5
960 4 0.111727 0.257459 0.234503 -0.446862 10.588 4
960 4 0.0724853 0.0409937 0.0751833 1.55098 7.99947 3
960 4 0.0324992 0.026947 0.119183 -2.93351 7.14352 2
961 0 0.242673 0.302169 0.00216536 -2.05513 5938.25 45
961 0 0.247627 54.8221 0.383485 2.73257 5873.81 44
961 0 0.155713 0.209087 0.00377253 0.334856 231.511 21
961 0 0.101764 0.361747 0.0100249 1.30252 214.013 20
961 0 0.0780971 3.03641 0.11073 -2.66588 198.216 17
961 0 0.0666491 2.19352 0.105388 -0.577403 94.3959 13
961 0 0.059281 0.0179284 0.00108251 2.39996 17.735 8
961 0 0.0350665 1.49881 0.15315 -2.2731 17.4195 7
961 0 0.0107806 0.0214434 0.00841604 -1.04431 0.614346 4
961 0 0.00735141 0.293027 0.170084 3.05424 0.555455 3
961 0 0.00200083 0.0544328 0.139876 0.733393 0.0182196 2
961 1 0.302138 2.1421 0.0240542 -1.78151 1803.29 27
961 1 0.238599 33.5718 0.487739 -0.881879 1357.17 21
961 1 0.19937 0.592465 0.0201024 2.76299 38.6102 9
961 1 0.0912475 0.755484 0.0571452 -2.8448 20.1549 8
961 1 0.0454013 0.0683895 0.0110268 -0.55318 5.47383 6
961 1 0.023346 0.828391 0.262628 3.1009 4.99863 5
961 1 0.00799691 0.370688 0.465284 -0.848216 0.233504 3
961 2 0.379405 0.552686 0.00569205 -3.00475 1278.43 55
961 2 0.217274 14.6955 0.265787 1.65596 1209.56 53
961 2 0.157177 0.156752 0.00533762 -2.25829 112.272 30
961 2 0.130276 0.309603 0.0127863 0.123395 106.771 28
961 2 0.12401 1.03378 0.0454205 2.66915 96.6057 27
961 2 0.0625127 0.802321 0.0732504 -2.46835 65.8494 23
961 2 0.0537846 0.793594 0.0908643 0.99643 39.8394 20
961 2 0.0469705 1.93516 0.279026 2.60475 29.1627 17
961 2 0.0369354 1.54969 0.394122 -1.80126 11.5083 11
961 2 0.0259069 0.313534 0.187628 0.57835 1.65051 7
961 2 0.0112003 0.193309 0.329374 -0.129243 0.829618 5
961 2 0.0064685 0.112825 0.49635 -2.88208 0.504368 3
961 2 0.00306147 0.00486098 0.0897119 0.0140938 0.00023976 2
961 3 0.386753 3.20563 0.108265 -1.26565 226.759 21
961 3 0.325254 1.3332 0.0598653 -0.116889 116.952 16
961 3 0.194081 3.80142 0.303957 -2.11621 74.2806 12
961 3 0.111836 0.200423 0.0399507 -0.75038 19.7973 8
961 3 0.0929538 0.805972 0.201226 0.497464 17.6084 7
961 3 0.0845388 0.247128 0.0849274 -2.04352 11.9322 6
961 3 0.0760063 0.420855 0.175773 2.15926 10.1049 5
961 3 0.0533933 0.657335 0.474104 0.969516 7.55323 4
961 3 0.0335272 0.141328 0.30864 -3.11916 0.460348 2
961 4 0.32733 0.793301 0.062967 -0.355524 120.474 23
961 4 0.280884 5.08562 0.499963 -2.27193 67.3801 18
961 4 0.109409 0.578907 0.292036 2.30026 6.737 8
961 4 0.0730975 0.316992 0.338067 1.34481 3.49177 5
961 4 0.0488728 0.073145 0.176239 2.62959 1.85185 3
961 4 0.0344655 0.0833083 0.34553 -1.34341 1.4146 2
962 0 0.372089 1.82976 0.0100511 -1.06167 4136.13 71
962 0 0.346287 9.54786 0.0567785 0.434596 3370.26 63
962 0 0.261906 0.00661438 5.51369e-05 2.79384 1587.13 55
962 0 0.154533 8.92283 0.125974 0.722421 1586.26 54
962 0 0.134663 1.39883 0.0259284 2.00983 635.428 41
962 0 0.0907813 4.84263 0.136649 -0.57948 534.396 35
962 0 0.0885437 1.103 0.0369574 -2.73572 309.684 26
962 0 0.060601 0.924995 0.0470212 1.26386 252.535 22
962 0 0.0494792 4.45845 0.291208 -0.133867 223.137 20
962 0 0.0392322 0.45977 0.0534325 3.12765 33.9454 12
962 0 0.03614 1.27371 0.16976 -1.43556 28.2425 11
962 0 0.0219049 1.0588 0.280425 2.25451 4.84698 6
962 0 0.0120792 0.541272 0.361275 2.81481 0.770942 3
962 0 0.0056005 0.218895 0.49335 -1.24448 0.12714 2
962 1 0.1359 0.894657 0.0251632 2.24543 66.2211 10
962 1 0.112912 0.486998 0.0169114 -1.27575 33.5529 9
962 1 0.0402383 0.361068 0.0357881 3.10295 7.15215 6
962 1 0.0238341 0.377982 0.0655975 -1.1512 2.98506 5
962 1 0.00520235 0.459901 0.391332 1.72554 0.610022 4
962 1 0.00409965 0.0549488 0.0974791 -1.70885 0.140764 3
962 1 0.00362265 0.156535 0.348199 0.0165516 0.101812 2
962 2 0.396061 4.79638 0.177362 2.08558 212.077 25
962 2 0.110512 2.70366 0.435151 -2.47689 30.9368 14
962 2 0.112747 0.958143 0.267558 -1.20353 9.53443 11
962 2 0.0794395 0.030965 0.016755 0.725576 2.64443 7
962 2 0.0544274 0.345859 0.277715 0.0412511 2.5448 6
962 2 0.0248055 0.111134 0.271087 1.48665 1.31259 2
962 3 0.326217 0.293744 0.0214617 2.04637 10.6243 7
962 3 0.289616 0.0786789 0.00661687 -1.80468 5.16696 5
962 3 0.130797 0.0415187 0.00778285 0.98807 4.2027 4
962 3 0.0532597 0.33811 0.156854 -2.43992 1.56193 3
962 3 0.0189252 0.282698 0.437721 -3.11373 0.694017 2
962 4 0.340064 3.10926 0.377798 2.12951 61.3626 28
962 4 0.266504 0.606263 0.150585 -2.5775 11.7743 14
962 4 0.172823 0.367989 0.165675 -2.62858 7.21768 10
962 4 0.146369 0.101075 0.0643826 -0.88701 4.80803 7
962 4 0.0955802 0.134207 0.139922 1.62225 3.70717 5
962 4 0.057523 0.228748 0.460573 0.36079 2.97336 4
962 4 0.0337312 0.0660159 0.420202 1.17254 1.55994 3
962 4 0.0323052 0.0031009 0.0355445 2.6464 0.912071 2
962 5 0.285252 2.83553 0.480818 -2.40895 42.3249 15
962 5 0.16672 0.0368081 0.020565 2.53577 12.9997 6
962 5 0.172601 0.426196 0.234755 1.20256 5.56565 5
962 5 0.0644587 0.140738 0.271144 0.126569 3.79577 3
962 5 0.0549794 0.0609672 0.188933 -1.12469 0.424502 2
963 0 0.311586 0.115474 0.00125885 -2.20816 126.507 20
963 0 0.0717398 0.55721 0.0264149 -0.161687 100.331 19
963 0 0.0389063 1.92147 0.172515 1.29824 79.2637 15
963 0 0.035193 0.856287 0.102705 -3.03489 48.6903 10
963 0 0.025321 0.271374 0.0504169 -0.930043 37.7727 9
963 0 0.022059 1.07649 0.241752 0.580544 17.9475 8
963 0 0.0117138 0.3848 0.214617 -0.489395 6.68613 5
963 0 0.00704102 0.286272 0.338211 -2.5093 1.60434 4
963 0 0.00662877 0.260101 0.493213 -1.29345 0.917503 3
963 0 0.00395003 0.0282833 0.177595 1.69048 0.409741 2
963 1 0.389947 29.0981 0.286069 1.33996 2953.21 49
963 1 0.326168 0.139727 0.00230034 -1.49883 440.157 31
963 1 0.245482 1.77466 0.038881 0.64255 421.846 30
963 1 0.160552 8.70002 0.303176 1.82219 317.209 25
963 1 0.134428 1.21924 0.0727788 -3.06225 52.1479 14
963 1 0.101364 0.0379108 0.00323665 -0.29254 28.0665 11
963 1 0.0600259 0.772541 0.111734 2.09083 13.5885 9
963 1 0.0562353 0.256806 0.0446333 -1.51519 3.01752 7
963 1 0.0290519 0.0139701 0.00491944 0.0237521 1.11625 6
963 1 0.0215924 0.581803 0.277016 1.99094 1.07148 5
963 1 0.00838739 0.0951461 0.16131 0.118827 0.0531965 3
963 2 0.322387 2.19348 0.0722215 2.24517 233.608 32
963 2 0.224751 3.04391 0.154911 -1.28443 127.786 22
963 2 0.13159 2.40192 0.246787 -0.621717 57.9096 16
963 2 0.101474 1.76006 0.311237 -2.16934 13.0372 11
963 2 0.0482315 0.922284 0.498032 -2.97096 1.83386 6
963 2 0.0347773 0.00609321 0.0090907 -1.55209 0.0224342 3
963 2 0.0146824 0.102289 0.364788 1.00509 0.0182196 2
963 3 0.306921 0.0283894 0.00244318 -1.98259 31.6844 11
963 3 0.301114 0.192558 0.0169221 2.68331 31.2744 10
963 3 0.279828 0.573125 0.0550283 -0.290228 23.9876 8
963 3 0.236998 0.136133 0.0163295 1.01444 13.1376 7
963 3 0.153878 1.98325 0.371526 -0.264199 11.8193 6
963 3 0.128541 0.321976 0.114868 1.08123 2.15836 4
963 3 0.0578587 0.365225 0.326921 3.0363 0.69622 2
963 4 0.246177 0.098471 0.0109985 0.88815 10.5443 9
963 4 0.152924 0.194271 0.0353072 -2.71142 6.96917 7
963 4 0.112157 0.540502 0.13884 -1.57293 3.41635 5
963 4 0.0706803 0.659948 0.312281 -0.756381 1.25737 4
963 4 0.0258523 0.110369 0.207617 -0.823408 0.164898 2
963 5 0.344741 1.12317 0.153077 -2.97836 34.7517 17
963 5 0.271801 1.5199 0.309732 2.03694 22.7063 15
963 5 0.266652 0.929174 0.277861 0.354648 3.74586 7
963 5 0.173224 0.73337 0.466236 0.561598 1.01776 5
963 5 0.0954884 0.0909265 0.196456 -1.81119 0.157225 2
964 0 0.32604 0.723258 0.00417723 2.34832 1539.21 35
964 0 0.311586 0.301079 0.00182714 -2.22527 1253.74 29
964 0 0.278375 0.451341 0.00307131 -1.0054 1150.5 26
964 0 0.222819 6.60834 0.0563358 1.05041 1069.76 24
964 0 0.137356 1.11169 0.0162915 1.74987 221.627 15
964 0 0.10482 0.628389 0.0122667 0.80328 143.042 13
964 0 0.0623823 0.507237 0.0168439 -0.304128 108.304 12
964 0 0.0227769 0.47774 0.0441939 3.1161 40.3463 11
964 0 0.0191507 0.615307 0.0708277 -1.52 14.814 10
964 0 0.0136873 0.164889 0.0285807 -0.213846 8.83112 8
964 0 0.00970248 0.350563 0.0882415 2.96319 7.01896 7
964 0 0.00484035 0.0494836 0.0273838 2.51331 4.88894 5
964 0 0.00367577 0.230314 0.17256 -2.08778 4.67047 4
964 0 0.00153077 0.200946 0.436919 2.91451 3.6304 2
964 1 0.308248 1.44628 0.0266813 3.09233 716.641 44
964 1 0.2893 2.16102 0.0436425 -1.60958 562.272 36
964 1 0.249136 1.15227 0.0282545 1.72965 281.546 31
964 1 0.115908 1.86587 0.101156 2.58754 227.847 29
964 1 0.0841709 3.57922 0.29718 -2.31634 69.6742 23
964 1 0.0711884 0.0486789 0.0067995 0.966066 7.95784 14
964 1 0.041972 1.84264 0.439479 -0.73028 7.50637 12
964 1 0.0362035 0.0754064 0.0371981 -1.83947 1.04215 9
964 1 0.0325659 0.195828 0.111536 2.96344 0.86165 8
964 1 0.0205519 0.392933 0.399137 0.893365 0.469365 6
964 1 0.0133714 0.184191 0.478599 1.35203 0.14236 5
964 1 0.0078395 0.0566971 0.481923 -2.7541 0.0538617 3
964 2 0.366765 3.88239 0.146245 2.76496 333.609 18
964 2 0.315425 0.775545 0.0397127 0.0333608 183.071 10
964 2 0.166053 0.654698 0.0662939 -2.2306 76.0356 7
964 2 0.124572 0.260202 0.0376043 3.03071 18.3116 5
964 2 0.0568786 0.74163 0.243855 2.65692 15.4589 4
964 2 0.0143396 0.00392642 0.00677248 1.94036 3.60359 2
964 3 0.316141 0.191954 0.012972 1.30336 41.6361 23
964 3 0.226899 0.911531 0.0867815 0.115972 36.7447 22
964 3 0.159298 0.7127 0.105825 -1.37283 24.0846 17
964 3 0.165583 0.623583 0.0995314 -2.59408 16.246 13
964 3 0.117376 1.22167 0.305483 1.56266 7.66521 10
964 3 0.0721115 0.204951 0.120107 -1.76789 1.62599 4
964 3 0.0234083 0.176034 0.361161 0.494214 0.490237 2
964 4 0.359841 0.482264 0.0475345 -1.46375 68.8094 14
964 4 0.186172 1.46218 0.292455 1.47696 13.2324 12
964 4 0.137698 0.0957827 0.0365971 0.3013 2.46734 8
964 4 0.134717 0.636288 0.257885 -1.22986 2.13516 6
964 4 0.078621 0.491076 0.459428 0.941599 0.58005 3
964 4 0.0501494 0.0806557 0.218803 -2.62041 0.137101 2
964 5 0.384463 0.0993749 0.0117914 1.38668 53.7408 13
964 5 0.233705 1.53741 0.3032 -1.02047 46.0075 11
964 5 0.213481 1.57189 0.485583 -2.38064 4.68632 5
964 5 0.100914 0.236652 0.300455 0.716458 0.379988 3
964 5 0.0612731 0.0777155 0.232251 -2.44385 0.129105 2
965 0 0.208835 0.0374241 0.000536975 -0.105695 125.152 20
965 0 0.101066 0.377802 0.0112067 -2.88441 90.4859 19
965 0 0.0809798 0.290173 0.0108637 0.259071 36.6852 17
965 0 0.0506411 0.33355 0.0201878 -2.69047 26.9335 16
965 0 0.0368596 0.122799 0.0104215 -0.647735 19.2114 14
965 0 0.0238803 0.097905 0.0129599 1.31393 15.7447 13
965 0 0.0212987 0.730216 0.109799 -1.80384 14.82 12
965 0 0.0136017 0.0394386 0.0104314 2.2913 3.66924 9
965 0 0.00954782 0.406653 0.154841 1.16582 3.48495 8
965 0 0.00902729 0.490835 0.233886 -0.270026 2.07615 7
965 0 0.00676945 0.328994 0.272877 1.80193 0.405618 4
965 0 0.00440597 0.0129218 0.0226467 0.828085 0.0333122 3
965 0 0.000207873 0.00612554 0.232819 -2.20531 0.025515 2
965 1 0.345849 22.4718 0.278459 -0.148915 1839.32 34
965 1 0.0759707 0.854417 0.0667886 -0.319059 29.2779 6
965 1 0.0214084 0.448157 0.133209 0.0549228 2.96442 3
965 1 0.0189743 0.607935 0.235215 1.63359 1.31002 2
965 2 0.388913 0.595666 0.00731614 -0.00232723 185.494 24
965 2 0.361997 0.078457 0.00104287 2.44489 133.533 22
965 2 0.351159 0.0871497 0.00119539 1.01262 127.419 20
965 2 0.204597 0.789017 0.0185912 -2.81357 94.8902 18
965 2 0.202356 0.214581 0.0052089 1.48604 56.2645 15
965 2 0.170653 0.326737 0.00945304 0.373732 42.2738 13
965 2 0.109957 0.119927 0.00543633 -1.17413 28.7693 12
965 2 0.0676198 0.459618 0.0340643 1.62227 25.9934 11
965 2 0.0663192 0.3298 0.0258004 -2.37298 16.3785 9
965 2 0.0547846 0.00408003 0.000396618 2.90716 11.9547 8
965 2 0.0296126 0.309602 0.0557004 -2.88687 11.908 7
965 2 0.00770482 0.369207 0.270349 -0.384769 0.832702 4
965 2 0.00646708 0.0382127 0.045688 -1.68188 0.289971 2
966 0 0.13671 0.292839 0.00406883 0.00944866 94.2128 12
966 0 0.0692059 1.17119 0.0322749 2.91274 68.1935 11
966 0 0.0447291 0.0404458 0.00178202 -1.66401 18.8985 10
966 0 0.0170645 1.43067 0.165516 3.08336 17.95 9
966 0 0.00924195 0.713478 0.182639 -2.36422 4.74414 7
966 0 0.0043012 0.534505 0.359686 -2.25926 1.33639 5
966 0 0.00177472 0.172151 0.438477 2.90841 0.471986 2
966 1 0.369628 3.29871 0.0278483 -1.68589 1810.11 51
966 1 0.333414 0.158578 0.00152667 1.72546 1199.15 46
966 1 0.227614 1.45965 0.0206058 0.295329 1128.03 43
966 1 0.176881 9.19505 0.170188 -2.96135 932.872 40
966 1 0.174195 2.02087 0.0457682 -1.78893 200.063 28
966 1 0.118654 0.50702 0.0176665 1.74007 89.0611 24
966 1 0.107656 0.104024 0.00406666 -1.12546 67.6339 22
966 1 0.0710993 0.734394 0.0436483 -2.08974 64.7168 21
966 1 0.0612614 0.710904 0.0512716 2.75489 46.915 18
966 1 0.0548831 0.300771 0.0255208 0.433042 28.5233 14
966 1 0.0409555 0.174506 0.0203619 -0.792114 23.4412 12
966 1 0.0263526 1.26772 0.234655 -0.00924915 21.5285 11
966 1 0.0220366 0.591124 0.170964 1.41643 3.66524 8
966 1 0.0172097 0.0348801 0.0155812 2.60841 1.05167 5
966 1 0.010148 0.192585 0.148203 0.684777 0.959613 4
966 1 0.00847829 0.436566 0.472082 -0.616581 0.635819 3
966 1 0.00196976 0.00994565 0.087686 1.75854 0.223145 2
966 2 0.368506 1.44803 0.0126259 1.42062 1765.52 42
966 2 0.306633 0.227018 0.00240911 -0.619713 1257.28 39
966 2 0.261917 6.84943 0.085204 2.28047 1221.26 36
966 2 0.258028 0.56394 0.00778411 -1.74053 374.398 22
966 2 0.101519 0.560133 0.0198032 -0.13105 219.863 21
966 2 0.0796274 7.13627 0.328144 1.28853 176.085 17
966 2 0.048338 1.68079 0.189465 2.93945 22.3762 11
966 2 0.0229684 0.372408 0.108997 -2.79562 4.62321 7
966 2 0.0174799 0.956287 0.412755 -1.1883 2.94186 5
966 2 0.00473737 0.134991 0.366091 0.562914 0.469234 2
966 3 0.391463 1.06873 0.0103682 -2.0793 859.449 43
966 3 0.299596 2.95767 0.0378256 0.192626 710.321 40
966 3 0.290129 0.637072 0.00874391 1.33014 439.318 34
966 3 0.26237 0.068937 0.0010555 -1.05757 289.841 32
966 3 0.138136 0.0882659 0.00256957 2.28844 285.021 31
966 3 0.119829 1.12731 0.0379235 -0.703542 197.071 30
966 3 0.102211 1.20999 0.0496001 1.17128 153.208 28
966 3 0.094406 0.0603503 0.0028182 -1.59997 81.8025 24
966 3 0.0608542 2.7353 0.198681 -2.44913 73.4372 23
966 3 0.0544486 0.520098 0.0526881 -0.575694 22.7608 13
966 3 0.0279931 2.05827 0.428119 -2.05776 10.1566 10
966 3 0.0200551 0.957044 0.485864 1.53573 1.45736 4
966 3 0.0146143 0.137746 0.186648 0.499338 0.210995 2
966 4 0.282932 2.64567 0.125135 -2.55948 348.111 30
966 4 0.268183 0.743593 0.0423502 -0.00304198 168.906 24
966 4 0.162709 1.22324 0.119874 -1.10874 148.165 20
966 4 0.102808 1.97092 0.346984 -2.66338 96.3536 15
966 4 0.0950419 0.126218 0.0368087 1.62808 31.8192 9
966 4 0.0601617 0.735899 0.351978 1.26406 30.248 8
966 4 0.0290364 0.0574168 0.0878031 0.303328 0.141994 3
966 4 0.018807 0.111188 0.287779 -2.14946 0.0982861 2
966 5 0.332407 0.372518 0.0301737 1.3101 49.6054 22
966 5 0.273284 2.29396 0.231776 2.69955 33.1618 17
966 5 0.263075 0.173426 0.0236919 -1.93208 9.20287 13
966 5 0.166933 0.175481 0.0386859 -0.774233 7.67711 9
966 5 0.119793 1.06717 0.340868 0.979894 6.64343 8
966 5 0.0928685 0.545038 0.340367 3.13595 2.6645 6
966 5 0.054019 0.156453 0.254617 -2.1567 1.31861 4
966 5 0.0380967 0.124526 0.385494 0.942405 0.65494 2
966 6 0.298137 1.28442 0.144002 1.70137 30.3152 15
966 6 0.191832 1.08724 0.22086 -0.632193 16.2719 10
966 6 0.186151 0.194832 0.0523408 -1.94697 9.36101 9
966 6 0.110212 0.760051 0.363766 0.987263 7.78013 7
966 6 0.0388317 0.110331 0.235545 2.35532 0.451471 3
967 0 0.35982 4.01043 0.00703991 1.89613 5128.11 45
967 0 0.15924 0.479808 0.00191661 0.106001 1987.55 40
967 0 0.121202 0.0626669 0.00032952 -1.96632 1831.9 38
967 0 0.0708706 7.89446 0.0710111 2.20944 1819.37 37
967 0 0.0585043 6.80484 0.0798135 1.05632 849.949 29
967 0 0.0367592 0.460933 0.0093506 -3.02596 99.2586 19
967 0 0.0217844 0.949159 0.0327975 1.65336 67.2666 16
967 0 0.014778 0.962548 0.0506915 0.578869 38.3816 12
967 0 0.0108715 0.50154 0.0378214 -1.58422 18.0114 9
967 0 0.0046829 0.79809 0.145212 2.45831 6.84644 7
967 0 0.0032611 0.400319 0.122363 -2.89797 2.44222 5
967 0 0.00228853 0.382523 0.189842 -0.46728 1.00393 3
967 0 0.00110041 0.258887 0.329819 -0.221566 0.224316 2
967 1 0.373116 0.135679 0.000415555 -1.30486 2400.19 70
967 1 0.171072 3.92829 0.0262461 -0.673866 2289.5 68
967 1 0.146801 1.74774 0.0139726 2.90852 1625.52 64
967 1 0.114763 3.0297 0.0314223 -1.70712 1364.4 60
967 1 0.0963719 0.259071 0.00330348 0.645335 894.396 52
967 1 0.0959714 1.4257 0.0183158 1.70994 861.781 50
967 1 0.0651024 1.90613 0.0367702 -2.67515 717.462 43
967 1 0.0533 11.5114 0.281587 -1.5284 581.4 37
967 1 0.0506871 1.36478 0.0488631 -0.377066 100.863 21
967 1 0.0282464 0.209261 0.014135 1.38166 41.3693 14
967 1 0.0284551 0.701815 0.0477321 2.77787 36.414 13
967 1 0.019768 0.737734 0.0758442 -0.656697 24.4795 10
967 1 0.0174807 0.570739 0.0717989 -1.84525 16.2568 9
967 1 0.0115338 1.44409 0.296632 -1.05655 10.0177 7
967 1 0.0099678 0.0603055 0.0203784 1.33395 2.1144 5
967 1 0.00665104 0.368336 0.190418 -1.80459 1.90005 4
967 1 0.00313547 0.211289 0.286199 -2.78924 0.988436 3
967 1 0.00199529 0.0682023 0.203381 0.460757 0.0182196 2
967 2 0.228433 0.50994 0.0293127 -2.03356 71.3695 14
967 2 0.193983 0.211768 0.0147638 2.92887 60.2463 12
967 2 0.089071 3.15494 0.486176 -1.32599 55.1158 11
967 2 0.0729464 0.882078 0.32294 0.873125 13.6225 7
967 2 0.0350182 0.134301 0.151272 -0.7524 2.54305 5
967 2 0.0297109 0.173808 0.271865 -2.01387 1.36154 2
967 3 0.296845 0.379269 0.0192132 0.179106 112.421 12
967 3 0.221498 0.772936 0.0534372 -3.1305 62.5619 11
967 3 0.168984 0.114622 0.0109721 -0.43509 33.8458 10
967 3 0.119374 3.12818 0.428137 2.46167 25.4703 8
967 3 0.088144 0.82974 0.268844 -2.33082 5.3175 5
967 3 0.0673838 0.702627 0.407093 2.82434 2.42687 3
967 3 0.0231574 0.160558 0.456542 1.72538 1.01309 2
967 4 0.292934 0.0147135 0.00100019 -2.2161 31.0021 15
967 4 0.262404 0.0899499 0.0068328 1.49262 30.7539 14
967 4 0.238105 0.410376 0.0345664 2.61143 29.3629 13
967 4 0.128484 1.79425 0.2898 2.47338 20.2916 11
967 4 0.0774003 0.441516 0.166636 -0.616727 6.38149 4
967 4 0.0649419 0.139896 0.0755068 0.890158 4.40834 3
967 4 0.0381653 0.425839 0.422962 0.111632 3.85396 2
967 5 0.305861 3.94969 0.49037 -0.595743 39.9058 9
967 5 0.106717 0.464535 0.324059 2.58866 1.34882 3
967 5 0.106322 0.221525 0.229461 1.34751 0.566864 2
967 6 0.359436 0.64908 0.0806119 0.588321 27.5075 15
967 6 0.267648 1.54399 0.27997 -1.32099 14.389 13
967 6 0.227304 1.06361 0.315218 1.89609 4.18696 10
967 6 0.183319 0.673774 0.360349 0.367686 1.0507 8
