# event jet log1overDelta logkt z Delta kt
85 0 1.18373 2.069 0.070383 0.306135 7.9169
85 0 1.79942 1.60598 0.0881285 0.165395 4.98274
85 0 2.23359 2.47453 0.355525 0.107143 11.8761
85 0 2.81524 0.979584 0.221282 0.0598903 2.66335
85 0 2.88095 0.863999 0.270309 0.0560815 2.37263
86 0 1.10538 1.432 0.0434587 0.331086 4.18708
86 0 1.84278 -1.73625 0.00399634 0.158376 0.17618
86 0 3.17525 0.723508 0.177947 0.0417838 2.06165
87 0 1.19472 2.59721 0.409763 0.302788 13.4262
88 0 1.44456 2.31539 0.0949576 0.23585 10.1289
88 0 1.70145 -1.34093 0.00350346 0.182419 0.261601
88 0 2.39355 0.663289 0.0521197 0.0913048 1.94117
88 0 3.64296 0.865552 0.234789 0.0261749 2.37632
89 0 3.0666 1.95952 0.338944 0.0465794 7.09594
90 0 1.11925 1.19681 0.0780127 0.326525 3.30953
90 0 1.57513 -2.61015 0.00296525 0.20698 0.0735233
91 0 1.00466 -0.778799 0.00331253 0.366171 0.458957
91 0 1.32946 2.26082 0.0960238 0.264621 9.59098
91 0 2.45913 2.67466 0.497129 0.085509 14.5074
92 0 1.07824 -2.90134 0.000396871 0.340192 0.0549498
92 0 2.17415 2.46123 0.253254 0.113704 11.7192
93 0 1.08394 0.905352 0.0241168 0.33826 2.4728
93 0 3.41417 1.43812 0.432766 0.0329036 4.21279
94 0 0.965903 1.85501 0.047211 0.380639 6.39177
94 0 1.13827 -2.75642 0.000585032 0.320372 0.063519
94 0 1.36761 2.22734 0.107483 0.254716 9.27512
94 0 1.63051 -4.13155 0.000271187 0.19583 0.016058
94 0 2.15643 1.52735 0.131645 0.115737 4.60593
94 0 2.62985 -5.36132 0.000248083 0.0720896 0.00469471
94 0 4.69439 -0.784317 0.190148 0.00914644 0.456431
95 0 1.18661 1.81079 0.0751731 0.305254 6.11528
95 0 1.56244 2.90309 0.352848 0.209623 18.2305
95 0 1.88952 2.23251 0.385793 0.151144 9.32319
95 0 2.18031 -2.82341 0.00535263 0.113006 0.0594032
96 0 0.922902 -2.66169 0.000448226 0.397364 0.0698299
96 0 1.22228 -3.24423 0.000337841 0.294558 0.0389985
96 0 1.50132 -1.85667 0.00178912 0.222836 0.156191
96 0 2.04868 1.91988 0.135205 0.128905 6.82016
96 0 2.62472 0.521909 0.068714 0.0724603 1.68524
96 0 3.54141 -6.10956 0.000243258 0.0289725 0.00222153
96 0 4.06216 0.587483 0.331754 0.0172118 1.79945
97 0 1.10088 3.36835 0.297571 0.332577 29.0307
97 0 1.53634 -1.22702 0.00661211 0.215167 0.293164
97 0 1.6781 -2.93451 0.00139068 0.186728 0.0531565
98 0 0.970271 2.30604 0.0722753 0.378981 10.0346
98 0 1.90044 2.37406 0.211365 0.149502 10.7409
98 0 4.20388 0.580539 0.446278 0.0149375 1.787
99 0 1.63683 2.07079 0.13468 0.194597 7.93112
100 0 1.48079 3.01662 0.353909 0.227458 20.4221
100 0 1.90984 2.29413 0.407415 0.148104 9.91583
101 0 1.19445 2.641 0.124676 0.30287 14.0272
101 0 1.46623 3.15036 0.309601 0.230793 23.3445
101 0 2.20939 1.8053 0.245511 0.109768 6.0818
101 0 3.10504 1.2973 0.479486 0.0448225 3.65942
102 0 1.93086 1.4868 0.0982319 0.145023 4.4229
102 0 2.96305 1.65045 0.360061 0.0516613 5.20934
102 0 3.37369 0.607667 0.298984 0.0342629 1.83614
103 0 1.73343 3.24194 0.330842 0.176677 25.5833
103 0 2.21994 -0.75771 0.0147339 0.108615 0.468738
103 0 2.22289 1.82231 0.197928 0.108296 6.18612
103 0 3.45125 0.967998 0.35868 0.0317061 2.63267
104 0 1.60146 3.85299 0.47046 0.201603 47.1338
104 0 2.75181 -1.21027 0.0177531 0.063812 0.298118
104 0 3.17831 1.21379 0.31258 0.0416559 3.36621
104 0 3.2304 0.958549 0.37111 0.0395417 2.60791
105 0 1.30551 3.7187 0.392908 0.271034 41.2109
105 0 1.6815 -4.28017 0.000316561 0.186095 0.0138403
105 0 2.31337 2.22935 0.399534 0.0989275 9.29384
105 0 3.03318 1.04593 0.418443 0.0481623 2.84603
106 0 1.03766 0.830328 0.0138673 0.354281 2.29407
106 0 1.13363 -3.73963 0.000160334 0.321862 0.0237629
106 0 1.16403 1.78568 0.0414769 0.312226 5.96365
106 0 2.10187 2.09079 0.149882 0.122228 8.09127
106 0 2.94913 0.807623 0.113999 0.0523854 2.24257
106 0 3.19171 -3.3622 0.00253447 0.0411016 0.0346591
107 0 0.937773 -1.38471 0.00239935 0.391499 0.250397
107 0 1.24672 -2.59244 0.000979 0.287445 0.0748372
