# event jet log1overDelta logkt z Delta kt
147 0 1.52094 1.068 0.15723 0.218506 2.90955
147 0 2.1112 -0.867228 0.0485939 0.121093 0.420115
147 0 2.17967 -2.42816 0.0114824 0.113079 0.0881993
147 0 2.52103 0.0822475 0.201109 0.0803765 1.08572
147 0 3.6741 -1.40289 0.180602 0.0253723 0.245884
147 0 3.77914 -2.23247 0.106799 0.0228424 0.107263
147 0 4.27151 -1.6829 0.338937 0.0139607 0.185833
148 0 0.99614 -1.21348 0.00692446 0.369302 0.297163
148 0 1.43507 -2.49736 0.00299506 0.238099 0.0823016
149 0 1.32412 -4.48585 0.000689397 0.266037 0.0112673
149 0 1.36069 -4.39964 0.000779988 0.256484 0.0122818
149 0 1.68928 -3.69375 0.00219631 0.184652 0.0248786
150 0 1.05318 0.20775 0.0458636 0.348828 1.23091
150 0 2.41983 -3.5646 0.00433585 0.0889364 0.0283084
151 0 1.59298 -4.60497 0.000538088 0.203319 0.010002
151 0 2.29204 -2.73602 0.00702021 0.10106 0.0648276
152 0 1.22269 -2.15853 0.00665767 0.294438 0.115495
152 0 1.36102 -2.14178 0.00782522 0.256399 0.117446
153 0 1.27352 -0.848443 0.013871 0.279844 0.428081
154 0 1.51972 -2.51074 0.00588191 0.218773 0.081208
154 0 1.81622 -4.39625 0.00120777 0.16264 0.0123235
158 0 1.42321 -1.49853 0.0166163 0.240938 0.223458
159 0 2.53948 -5.0147 0.00127878 0.0789072 0.00663965
160 0 1.58829 -1.77018 0.018565 0.204275 0.170303
160 0 1.86468 -3.00884 0.00722611 0.154945 0.0493487
161 0 1.48403 -1.59644 0.0149857 0.226721 0.202617
162 0 1.45318 -5.24027 0.000420735 0.233826 0.00529881
162 0 2.04039 -2.32301 0.0139996 0.129979 0.0979777
163 0 0.91791 1.03987 0.0256046 0.399353 2.82885
163 0 1.1235 -0.460296 0.00719784 0.325139 0.631097
163 0 1.25913 -0.0559441 0.0124351 0.2839 0.945592
163 0 1.78064 -0.476104 0.0139346 0.16853 0.621199
163 0 1.85447 1.09879 0.0734294 0.156536 3.00053
163 0 2.22306 -0.491962 0.0233459 0.108277 0.611426
163 0 2.7058 -1.73411 0.0111856 0.0668166 0.176557
163 0 2.85751 -1.73711 0.0131258 0.0574114 0.176029
163 0 3.25795 -1.0519 0.039386 0.0384672 0.349274
163 0 5.10198 -1.81611 0.120713 0.0060847 0.162658
163 0 6.11434 -2.15319 0.269708 0.00221093 0.116114
164 0 1.47024 -2.25663 0.00658686 0.229871 0.104703
165 0 2.36585 -2.44042 0.0209038 0.0938698 0.087124
166 0 1.36369 -3.58484 0.00165749 0.255716 0.0277411
166 0 1.38478 -1.49614 0.0136878 0.250378 0.223993
166 0 2.12973 -5.7754 0.000404937 0.118869 0.00310297
166 0 2.55736 -3.9695 0.00378067 0.0775089 0.0188828
167 0 1.09792 -1.36176 0.00491273 0.333563 0.256209
167 0 1.19891 -0.74414 0.0101246 0.301522 0.475143
167 0 1.20947 -3.26979 0.000826991 0.298356 0.0380146
167 0 1.54921 -2.11887 0.00367464 0.212415 0.120167
168 0 1.22891 -0.80437 0.0212378 0.292612 0.44737
168 0 1.32955 -3.36495 0.00185391 0.264597 0.0345638
168 0 2.06758 -2.56366 0.00865759 0.126491 0.0770224
