# event jet log1overDelta logkt z Delta kt
153 0 4.47176 -0.675089 0.146897 0.0114272 0.509111
153 0 5.11069 -0.892699 0.262414 0.00603193 0.409549
153 0 5.36645 -3.82652 0.0244404 0.00467066 0.0217852
153 0 5.86908 -1.71003 0.343814 0.00282546 0.18086
154 0 0.944093 -1.10099 0.000913076 0.389032 0.33254
154 0 1.29438 -3.40692 0.000129294 0.274067 0.033143
154 0 1.45449 -2.37521 0.000425826 0.23352 0.0929949
154 0 2.12271 1.76159 0.0520074 0.119707 5.82171
154 0 3.2374 1.05846 0.0827935 0.0392659 2.88194
154 0 4.26477 1.16779 0.281309 0.0140551 3.21489
155 0 0.946412 2.06007 0.0257938 0.388131 7.84656
155 0 1.06182 2.52633 0.0473043 0.345826 12.5075
155 0 1.91032 1.79308 0.0556886 0.148034 6.00791
155 0 2.58436 0.975507 0.0510874 0.0754447 2.65251
155 0 4.05106 1.14581 0.276714 0.0174039 3.14499
156 0 1.08134 3.706 0.197988 0.33914 40.6906
156 0 1.10625 -2.27473 0.000639549 0.330799 0.102825
156 0 1.67604 0.831275 0.0252578 0.187114 2.29624
156 0 2.0307 2.47992 0.192018 0.131244 11.9403
156 0 2.74878 0.364059 0.0587278 0.0640061 1.43916
156 0 2.85152 -1.07332 0.0164248 0.0577562 0.341871
156 0 3.79526 -0.0380936 0.120822 0.022477 0.962623
156 0 4.16695 -1.07027 0.0709942 0.0154994 0.342917
156 0 4.38166 -0.243783 0.216462 0.0125046 0.783657
156 0 4.50426 0.128688 0.45324 0.0110618 1.13734
156 0 5.27952 -1.17369 0.48934 0.00509486 0.309225
157 0 0.960695 -6.14701 8.98222e-06 0.382627 0.00213987
157 0 1.38305 -1.06741 0.00220205 0.250813 0.343899
157 0 1.5938 -1.53567 0.00170583 0.203153 0.215312
157 0 1.62091 -1.67776 0.00152314 0.197719 0.186792
157 0 1.69332 -0.773877 0.00404945 0.183909 0.461222
157 0 2.43741 1.27302 0.0662597 0.0873867 3.57162
157 0 2.88405 -0.364796 0.0215626 0.0559078 0.694338
157 0 3.60669 0.862216 0.154841 0.0271415 2.3684
157 0 3.7443 -1.62741 0.0174372 0.0236521 0.196437
157 0 4.0356 0.146128 0.139916 0.017675 1.15734
157 0 4.54776 0.58282 0.420146 0.0105909 1.79108
157 0 4.93664 -0.733711 0.286553 0.00717869 0.480124
157 0 5.55502 -1.22153 0.457664 0.00386798 0.294779
158 0 1.12605 -2.09886 0.000402637 0.32431 0.122596
158 0 1.3344 2.57246 0.0529153 0.263316 13.098
158 0 1.70142 3.91482 0.307865 0.182424 50.1402
158 0 2.26486 2.78909 0.253483 0.103844 16.2663
158 0 3.33603 1.58905 0.298486 0.035578 4.89909
158 0 3.93686 -5.8645 0.000449565 0.0195093 0.00283845
159 0 1.06261 -1.5645 0.00100764 0.345551 0.209193
159 0 1.35089 -2.76838 0.000403736 0.259009 0.0627637
159 0 2.17344 -0.149944 0.0126087 0.113785 0.860756
159 0 3.77274 -1.33364 0.0193497 0.022989 0.263516
159 0 4.27397 -0.605095 0.0674905 0.0139264 0.546023
159 0 4.69476 -1.40037 0.0497685 0.00914308 0.246507
159 0 5.24208 -0.576466 0.206367 0.00528923 0.561881
159 0 5.48135 -0.760524 0.274788 0.0041637 0.467421
159 0 6.00047 -1.64956 0.261746 0.00247758 0.192134
159 0 6.51374 -2.62724 0.222836 0.00148292 0.0722779
160 0 1.35032 -2.05576 0.000245643 0.259156 0.127996
160 0 1.51325 -2.20578 0.000248894 0.220194 0.110164
160 0 2.51228 2.30096 0.0612611 0.081083 9.98373
160 0 2.58662 1.43603 0.0296001 0.0752738 4.20398
160 0 4.66961 1.62071 0.294561 0.00937591 5.05667
161 0 1.17734 -0.941119 0.00156566 0.308097 0.390191
161 0 1.63237 2.64873 0.089462 0.195465 14.1361
161 0 2.52836 -1.19557 0.00515109 0.07979 0.30253
161 0 3.05508 1.67438 0.15462 0.047119 5.33546
161 0 3.63338 1.70291 0.335546 0.0264268 5.48992
162 0 1.07908 2.56558 0.0539694 0.33991 13.0081
162 0 1.55945 2.64328 0.0995818 0.210252 14.0592
162 0 2.18173 1.70917 0.080965 0.112847 5.52438
162 0 2.40908 1.94734 0.140322 0.0898983 7.01002
162 0 3.0753 2.30282 0.453385 0.0461757 10.0023
162 0 4.07306 0.772044 0.486738 0.0170252 2.16418
163 0 1.35174 1.72699 0.047633 0.258789 5.62369
163 0 1.52513 -2.27514 0.00108718 0.217593 0.102783
163 0 1.52195 2.36993 0.112674 0.218287 10.6966
163 0 1.95973 2.53781 0.232585 0.140897 12.6519
163 0 2.13912 2.85805 0.498639 0.117758 17.4275
163 0 2.86937 1.3615 0.462206 0.0567344 3.90205
164 0 1.30847 -0.336194 0.00317704 0.270233 0.714484
164 0 2.1475 -3.88561 0.000211983 0.116776 0.0205354
164 0 2.23334 -0.854646 0.00478626 0.10717 0.425434
164 0 2.41466 -3.91663 0.000269789 0.0893976 0.0199081
164 0 3.08979 0.492919 0.0435882 0.0455115 1.63709
164 0 3.24878 0.464362 0.0519236 0.0388217 1.591
164 0 3.77937 0.0799281 0.0633865 0.022837 1.08321
164 0 4.09171 -2.41031 0.00766635 0.0167106 0.0897878
164 0 4.32177 0.367085 0.156331 0.0132764 1.44352
164 0 4.85906 -1.07585 0.0749126 0.0077578 0.341006
164 0 5.16531 0.216025 0.400341 0.00571131 1.24113
164 0 6.21226 -1.24163 0.442751 0.0020047 0.288913
164 0 6.53658 -4.22952 0.0553775 0.00144944 0.0145593
165 0 1.81773 2.07323 0.100256 0.162395 7.95048
165 0 1.83498 0.684122 0.0282605 0.159616 1.98203
165 0 2.16999 2.69579 0.303752 0.114179 14.8172
165 0 2.40932 1.93654 0.259195 0.0898767 6.93474
166 0 1.23964 -1.57475 0.00273546 0.289488 0.20706
166 0 1.39664 -1.55406 0.00327609 0.247427 0.211388
166 0 1.82419 1.96411 0.169874 0.161349 7.12857
166 0 2.23687 1.81235 0.265351 0.106793 6.12481
166 0 2.86945 1.39825 0.449285 0.0567301 4.0481
167 0 1.01882 1.23569 0.0188458 0.36102 3.44075
167 0 2.07249 -5.20099 8.82399e-05 0.125872 0.00551113
167 0 2.22338 2.38224 0.201586 0.108243 10.8291
167 0 2.62867 0.807409 0.0783979 0.0721747 2.24209
167 0 2.74994 1.1992 0.142062 0.0639316 3.31745
167 0 3.59778 0.943992 0.29948 0.0273846 2.57022
168 0 1.18244 -3.37144 0.0002183 0.306529 0.0343402
168 0 1.22836 1.81633 0.040874 0.292773 6.14923
168 0 1.30827 -0.959115 0.00287674 0.270288 0.383232
168 0 1.8559 -2.58083 0.000985552 0.156313 0.0757112
168 0 2.48427 2.65435 0.346955 0.0833862 14.2157
168 0 3.1572 1.31672 0.273291 0.0425446 3.73116
169 0 1.0508 3.23022 0.0662239 0.349658 25.2853
169 0 1.07561 1.61369 0.0144259 0.341091 5.02132
169 0 1.22363 4.33068 0.256846 0.294161 75.9957
169 0 1.76638 2.22659 0.0724684 0.17095 9.2682
169 0 1.76938 -1.45829 0.00196699 0.170438 0.232635
169 0 2.09581 2.63665 0.163919 0.12297 13.9664
169 0 2.58764 -1.41853 0.00555693 0.075197 0.24207
169 0 2.70858 -2.9099 0.00141933 0.066631 0.0544813
169 0 2.94223 -2.92394 0.0017704 0.0527479 0.0537214
169 0 3.56262 -0.856862 0.0260611 0.0283643 0.424492
169 0 3.79504 -2.14478 0.00931237 0.0224821 0.117094
169 0 4.14647 -0.741835 0.0543304 0.0158201 0.476239
169 0 4.59988 -2.07694 0.0237895 0.0100531 0.125313
169 0 5.29809 -1.17253 0.121019 0.00500114 0.309583
169 0 5.53463 -1.60647 0.113016 0.00394768 0.200593
169 0 7.05525 -2.72781 0.189946 0.000862869 0.0653624
170 0 1.93211 1.40505 0.0667259 0.144842 4.07573
170 0 2.95765 2.19523 0.439339 0.0519408 8.98207
171 0 1.07668 -0.986214 0.00142527 0.340725 0.372986
171 0 1.73606 -0.118565 0.00657171 0.176214 0.888194
171 0 1.83038 -0.49179 0.005005 0.160352 0.611531
171 0 2.03054 -1.73356 0.00177506 0.131265 0.176654
171 0 2.74444 -1.65444 0.00392994 0.0642844 0.191198
171 0 3.40517 -2.35154 0.00380456 0.0332013 0.0952228
171 0 3.52376 -0.201755 0.0369062 0.0294882 0.817295
171 0 3.9161 -1.89217 0.0104637 0.0199186 0.150745
171 0 4.45727 -0.902873 0.0488564 0.011594 0.405403
171 0 4.68005 -0.465481 0.0994001 0.00927851 0.627833
171 0 4.72776 -1.53552 0.0397065 0.00884627 0.215344
171 0 5.34026 -2.45827 0.0303192 0.00479463 0.0855831
171 0 5.89698 -0.894314 0.260666 0.00274774 0.408888
172 0 1.31231 4.47681 0.304834 0.269196 87.9539
172 0 1.52992 -1.99257 0.000845002 0.216554 0.136344
172 0 1.61851 1.7288 0.0381789 0.198194 5.63391
172 0 2.30722 1.87725 0.0916778 0.0995377 6.53549
172 0 2.75578 1.74826 0.138917 0.0635591 5.74457
172 0 3.09739 -1.13677 0.0126799 0.0451667 0.320854
172 0 3.42817 -0.709025 0.0274207 0.0324463 0.492124
172 0 3.76617 -0.0109536 0.0794522 0.0231405 0.989106
172 0 4.34146 0.872494 0.371171 0.0130174 2.39287
172 0 4.51485 -0.923883 0.116462 0.0109453 0.396975
172 0 4.49219 -0.371634 0.223849 0.0111961 0.689606
172 0 4.62401 -0.696607 0.237751 0.00981337 0.498273
172 0 5.95033 -2.53013 0.187824 0.00260497 0.0796489
173 0 1.56952 2.03648 0.0638806 0.208146 7.66359
173 0 1.73557 -3.50946 0.00031447 0.1763 0.0299131
173 0 2.39405 -1.32003 0.00542677 0.0912595 0.267127
173 0 2.48719 -0.193247 0.0184792 0.0831433 0.824278
173 0 3.24397 0.177709 0.0581492 0.0390087 1.19448
173 0 3.58422 -2.05361 0.00931706 0.0277584 0.128271
173 0 3.83287 -0.415793 0.062033 0.0216473 0.659817
173 0 4.2485 -1.98418 0.0208831 0.0142857 0.137494
173 0 4.36293 -0.594322 0.0959991 0.012741 0.551937
173 0 4.64254 0.0547244 0.268787 0.00963316 1.05625
173 0 5.49118 -0.771361 0.375973 0.00412298 0.462383
174 0 1.10095 -3.04882 0.000172741 0.332556 0.0474148
174 0 1.33613 -1.15552 0.00145162 0.262862 0.314894
174 0 1.59646 2.84758 0.103106 0.202613 17.246
174 0 2.94256 2.24583 0.24198 0.0527307 9.44826
175 0 0.983963 1.01393 0.0132282 0.373827 2.75642
175 0 1.2796 3.49683 0.214708 0.278148 33.0108
175 0 2.82885 1.87296 0.253721 0.0590806 6.50755
175 0 4.24988 0.587303 0.389257 0.014266 1.79913
176 0 1.07668 2.64141 0.0512851 0.340724 14.0329
176 0 1.10911 -1.17063 0.00123421 0.329853 0.310172
176 0 1.13416 -0.869855 0.0017116 0.321691 0.419012
176 0 2.00254 -2.70968 0.000649012 0.134992 0.0665584
176 0 2.18165 2.7151 0.176148 0.112855 15.1062
176 0 3.36337 -3.0511 0.00218279 0.0346183 0.0473068
176 0 4.13666 0.836067 0.231191 0.0159761 2.30727
177 0 1.1755 2.03999 0.0234627 0.308664 7.69055
177 0 1.70976 4.42891 0.446502 0.180909 83.8403
177 0 2.52812 -0.622508 0.0117034 0.0798086 0.536597
177 0 2.6326 -0.618337 0.013201 0.0718915 0.53884
177 0 2.89397 1.34845 0.124165 0.0553561 3.85144
177 0 3.68785 -1.09978 0.0271082 0.0250258 0.332946
177 0 3.90863 -1.15765 0.032793 0.020068 0.314222
177 0 4.92711 -0.0427678 0.286268 0.00724739 0.958134
177 0 5.37875 -1.04181 0.232006 0.00461361 0.352815
177 0 5.67204 -1.01337 0.416741 0.00344086 0.362994
177 0 5.773 -2.28841 0.220855 0.00311042 0.101427
178 0 0.950314 -0.147488 0.00366978 0.38662 0.862873
178 0 1.93374 1.53195 0.0528001 0.144606 4.62719
178 0 1.82304 3.75915 0.46175 0.161535 42.9119
178 0 2.06631 -3.61287 0.000687777 0.126652 0.0269745
178 0 2.83456 0.13763 0.0631239 0.0587445 1.14755
178 0 2.90045 0.348503 0.0888497 0.0549986 1.41694
178 0 3.04892 1.1429 0.250335 0.0474102 3.13585
178 0 4.86556 -0.670504 0.33501 0.00770753 0.511451
178 0 5.06013 -2.32868 0.116577 0.00634471 0.0974246
178 0 5.26573 -1.92749 0.242083 0.00516561 0.145513
178 0 5.62168 -1.95255 0.444678 0.00361854 0.141911
179 0 1.05671 -0.655982 0.00398127 0.347598 0.518932
179 0 1.20099 -0.692068 0.00445326 0.300896 0.50054
179 0 1.3961 -2.79692 0.000662555 0.247562 0.0609979
179 0 1.65518 -3.68995 0.000351714 0.191057 0.0249733
179 0 2.41033 -0.496959 0.0182385 0.089786 0.608378
179 0 2.92481 -2.16091 0.00588541 0.0536747 0.11522
179 0 3.3374 1.77308 0.457074 0.0355293 5.88896
179 0 3.8402 -0.641882 0.124394 0.0214893 0.526301
179 0 4.25896 -1.22179 0.120921 0.014137 0.294702
179 0 4.93438 -3.21298 0.0369013 0.00719495 0.0402365
180 0 0.993413 -3.60692 0.000140941 0.370311 0.0271354
180 0 1.45519 -0.745062 0.00391282 0.233357 0.474705
180 0 1.56305 -1.50571 0.00204496 0.209495 0.221861
180 0 1.84063 -1.91266 0.00180045 0.158718 0.147686
180 0 2.45147 1.98271 0.163327 0.0861668 7.26241
180 0 2.96781 -1.19839 0.0135896 0.051416 0.301678
180 0 3.03561 1.30399 0.180015 0.0480453 3.68398
180 0 3.19549 1.18259 0.228124 0.0409465 3.26282
180 0 3.85252 -1.54856 0.0371399 0.0212262 0.212553
180 0 4.13643 -0.00108753 0.240787 0.0159799 0.998913
180 0 4.31829 0.219155 0.474126 0.0133227 1.24502
180 0 4.86422 -1.50344 0.277964 0.00771786 0.222363
180 0 5.71382 -2.63007 0.291823 0.00330004 0.0720732
181 0 1.65938 -0.387545 0.002791 0.190257 0.678721
181 0 1.66723 -0.691775 0.00208092 0.18877 0.500687
181 0 2.07004 -1.87478 0.000955703 0.12618 0.153388
181 0 2.47683 -1.08207 0.00317449 0.0840092 0.338895
181 0 2.67158 0.108955 0.0127317 0.069143 1.11511
181 0 3.35737 -0.681058 0.0116196 0.0348266 0.506081
181 0 4.42728 -0.623175 0.0363128 0.0119469 0.536239
181 0 4.74524 -2.07474 0.0121283 0.008693 0.125589
181 0 4.8665 -1.21443 0.0327639 0.00770024 0.29688
181 0 6.35268 -0.0770754 0.466926 0.00174207 0.92582
181 0 7.70388 -2.1685 0.417814 0.000451072 0.114348
182 0 1.18053 1.04714 0.0213802 0.307116 2.8495
182 0 1.2334 1.9307 0.05571 0.291301 6.89437
182 0 1.42377 -1.90337 0.00154303 0.240803 0.149066
182 0 1.91034 2.99236 0.335972 0.14803 19.9327
182 0 2.32969 -2.48059 0.00323118 0.0973256 0.0836938
182 0 2.547 -3.97361 0.000905167 0.0783164 0.0188054
182 0 3.62337 1.20392 0.471129 0.0266927 3.33315
183 0 1.34211 3.39378 0.188088 0.261294 29.7783
183 0 1.58863 -1.55743 0.00209713 0.204206 0.210676
183 0 2.04001 3.18434 0.378344 0.130028 24.1512
183 0 2.25189 1.46715 0.135005 0.1052 4.33684
184 0 1.1776 0.556245 0.00559161 0.308017 1.74411
184 0 1.75479 0.495339 0.00942208 0.172943 1.64105
184 0 1.76612 -1.12986 0.00189388 0.170995 0.323078
184 0 2.23432 -0.0594603 0.00883849 0.107065 0.942273
184 0 2.25456 -2.93282 0.000514213 0.104919 0.0532467
184 0 2.86049 -3.41707 0.000581043 0.0572409 0.0328085
184 0 3.03351 -0.948138 0.00816294 0.0481463 0.387462
184 0 3.17108 0.270904 0.0319576 0.0419583 1.31115
184 0 3.34175 1.4379 0.125777 0.0353749 4.21186
184 0 4.05952 -2.07286 0.00881036 0.0172574 0.125825
184 0 4.23778 -0.689827 0.0423544 0.0144397 0.501663
184 0 4.67065 -1.09137 0.0456353 0.00936616 0.335756
184 0 4.83535 0.56912 0.296657 0.0079439 1.76671
184 0 5.19692 -1.05392 0.119465 0.00553356 0.34857
184 0 5.54722 -1.87804 0.084472 0.0038983 0.15289
185 0 1.01578 -2.17344 0.000420632 0.362121 0.113785
185 0 1.04651 0.464342 0.00606524 0.35116 1.59097
185 0 1.5308 1.81207 0.0381072 0.216362 6.1231
185 0 1.8968 1.23358 0.0320217 0.150048 3.43349
185 0 3.09061 2.68674 0.466774 0.0454741 14.6838
185 0 3.52284 -1.17632 0.0283269 0.0295154 0.308412
185 0 3.89034 -2.24929 0.0143978 0.0204383 0.105474
185 0 4.40692 -1.45184 0.0543583 0.0121927 0.234138
185 0 5.58612 -1.5508 0.169311 0.00374954 0.212079
186 0 1.10756 -1.26081 0.00103126 0.330365 0.283425
186 0 1.17141 -2.82439 0.000230404 0.30993 0.0593451
186 0 1.5788 -3.38441 0.000197835 0.206222 0.0338977
186 0 1.90627 -0.358568 0.00565858 0.148633 0.698676
186 0 2.46627 -0.748756 0.00674395 0.0849006 0.472954
186 0 2.84569 -0.314461 0.0153195 0.058094 0.730182
186 0 3.00357 -1.79382 0.00414989 0.0496096 0.166323
186 0 3.31183 0.0305614 0.0351581 0.0364495 1.03103
186 0 4.05464 0.070776 0.0797324 0.0173417 1.07334
186 0 4.21357 -1.88215 0.0144077 0.0147935 0.152262
186 0 4.28618 -0.519902 0.0613831 0.0137573 0.594579
186 0 4.57176 -2.22034 0.015889 0.0103397 0.108572
186 0 5.01084 0.411539 0.348137 0.00666532 1.50914
186 0 6.00451 -1.43563 0.22747 0.0024676 0.237965
187 0 1.00485 -0.123761 0.00516475 0.366101 0.883591
187 0 1.44787 1.59327 0.0450181 0.23507 4.91983
187 0 1.85683 1.17752 0.0468008 0.156166 3.24633
187 0 2.28583 2.20186 0.209888 0.10169 9.04179
187 0 3.47497 1.508 0.435877 0.0309628 4.51769
188 0 1.57611 1.32728 0.0348007 0.206779 3.77078
188 0 2.36641 1.94001 0.14663 0.0938165 6.95881
188 0 2.64507 1.66782 0.17288 0.0710006 5.30061
188 0 2.88502 2.05185 0.390094 0.0558537 7.7823
189 0 0.990681 -0.27772 0.00572516 0.371324 0.757509
189 0 1.70943 0.465648 0.0248388 0.180969 1.59305
189 0 1.80615 0.368059 0.0254453 0.164286 1.44493
189 0 1.83808 -0.564835 0.0106051 0.159123 0.568454
189 0 1.90997 -1.94503 0.00289699 0.148086 0.142982
189 0 2.24197 1.00807 0.0775784 0.106249 2.74031
189 0 2.84926 -0.921472 0.0224164 0.0578869 0.397933
189 0 2.8376 0.324464 0.0787785 0.0585658 1.38329
189 0 2.97045 -0.146211 0.0609988 0.0512801 0.863975
189 0 3.26535 1.47125 0.439647 0.0381836 4.35467
189 0 3.52397 -0.935325 0.0915772 0.0294823 0.392458
189 0 3.8885 -1.24651 0.106334 0.020476 0.287507
189 0 3.95237 -2.12512 0.0526813 0.0192091 0.119419
189 0 4.03025 -0.229438 0.400175 0.0177699 0.79498
189 0 4.1901 -1.74374 0.172185 0.0151447 0.174866
190 0 0.951735 3.52245 0.175459 0.386071 33.8674
190 0 1.48355 3.34938 0.303475 0.226831 28.4852
190 0 1.58718 3.26096 0.441543 0.204501 26.0747
190 0 1.76311 1.17782 0.117298 0.171511 3.24729
191 0 1.0523 -2.82922 0.000195037 0.349133 0.0590586
191 0 1.08203 0.459099 0.00538516 0.338908 1.58265
191 0 1.25681 -4.15159 6.41294e-05 0.28456 0.0157394
191 0 1.32299 -3.24433 0.00016976 0.266339 0.0389946
191 0 2.31728 -0.583107 0.00656854 0.0985413 0.558162
191 0 2.73803 0.0769874 0.0194865 0.0646979 1.08003
191 0 3.10779 -1.00844 0.00971564 0.0446997 0.364789
191 0 3.18886 -0.490071 0.0178665 0.0412188 0.612583
191 0 3.57235 -1.94196 0.00624984 0.0280898 0.143423
191 0 3.76013 -1.4445 0.0124791 0.0232808 0.235863
191 0 4.13767 -0.202038 0.0638553 0.0159599 0.817064
191 0 5.59904 -0.107236 0.323361 0.00370143 0.898313
191 0 5.6083 -1.3129 0.144457 0.0036673 0.269038
192 0 1.24807 2.14937 0.0561111 0.287058 8.57946
192 0 1.44933 0.457803 0.0133911 0.234727 1.5806
192 0 1.94577 1.95064 0.0991358 0.142877 7.03316
192 0 2.68434 1.33613 0.124569 0.0682662 3.80428
192 0 3.44447 0.588404 0.144062 0.0319217 1.80111
192 0 4.34365 0.211761 0.283816 0.012989 1.23585
192 0 5.2603 -2.73251 0.0521703 0.00519376 0.0650555
192 0 5.55008 -1.64947 0.217222 0.00388715 0.192152
193 0 0.966393 0.138956 0.00431253 0.380453 1.14907
193 0 1.41979 -2.09654 0.000728866 0.241765 0.122881
193 0 1.74032 -1.09485 0.00273652 0.175463 0.33459
193 0 2.3109 2.3301 0.149099 0.0991718 10.279
193 0 3.81609 1.65335 0.401222 0.0220136 5.22447
194 0 1.15552 2.69563 0.141916 0.314894 14.8148
194 0 1.62922 1.6628 0.0945531 0.196082 5.27404
194 0 2.18282 2.24944 0.326594 0.112723 9.48238
194 0 3.16611 0.740997 0.286802 0.0421674 2.09803
195 0 1.18766 -0.820319 0.00285868 0.304935 0.440291
195 0 1.28459 2.59879 0.0964622 0.276764 13.4474
195 0 1.6433 -1.0277 0.0040663 0.193341 0.357828
195 0 1.66027 -2.096 0.00142684 0.190087 0.122948
195 0 1.96147 1.44569 0.0666679 0.140652 4.24477
195 0 2.9098 1.32465 0.163337 0.0544867 3.76088
195 0 3.81697 1.28779 0.466111 0.0219943 3.62475
196 0 1.34311 2.66333 0.0633928 0.261034 14.344
196 0 1.45789 -0.289841 0.00396058 0.232726 0.748382
196 0 1.73787 3.10433 0.156471 0.175894 22.2942
196 0 2.24229 -0.817251 0.00608523 0.106215 0.441644
196 0 2.34621 -1.65787 0.00293074 0.0957315 0.190544
196 0 2.68261 -1.47284 0.00495114 0.0683846 0.229273
196 0 2.79288 -0.724808 0.0117384 0.0612446 0.484417
196 0 3.25547 -2.662 0.00271848 0.0385628 0.0698087
196 0 3.43878 0.863519 0.111232 0.032104 2.37149
196 0 3.48964 0.804297 0.124105 0.0305119 2.23513
196 0 4.07278 -0.153991 0.0973663 0.01703 0.85728
196 0 4.24032 0.507716 0.247191 0.014403 1.66149
196 0 4.73763 0.326511 0.450429 0.0087594 1.38612
196 0 4.98161 -2.11917 0.0906599 0.006863 0.120131
196 0 5.79957 -1.57421 0.389583 0.00302884 0.207171
197 0 1.57326 2.68195 0.103788 0.207368 14.6135
197 0 2.45101 2.52062 0.236936 0.0862064 12.4363
197 0 2.53282 0.730588 0.0562582 0.0794348 2.0763
198 0 1.41953 2.61088 0.0622891 0.241827 13.611
198 0 2.09626 2.78976 0.156197 0.122916 16.2772
198 0 3.45262 1.50799 0.199446 0.0316624 4.51765
198 0 3.77773 1.85551 0.488121 0.0228745 6.39495
199 0 0.963461 0.95078 0.0226713 0.38157 2.58773
199 0 1.07219 -1.06014 0.00346196 0.342259 0.346408
199 0 1.65586 -3.47355 0.000557419 0.190928 0.0310069
199 0 1.69735 -3.24071 0.000733772 0.183168 0.0391363
199 0 1.77042 0.120539 0.0227677 0.170262 1.12811
199 0 2.48242 -1.53186 0.00909715 0.0835412 0.216134
199 0 2.64034 -0.643296 0.0261418 0.0713369 0.525557
199 0 3.03449 -0.0969494 0.0687492 0.0480994 0.907602
199 0 3.24987 -0.167396 0.0853358 0.0387793 0.845865
199 0 3.49535 0.405139 0.211398 0.0303381 1.49951
199 0 3.52831 -2.11873 0.0222052 0.0293545 0.120185
199 0 4.09114 0.155281 0.387456 0.0167202 1.16799
199 0 6.19491 -2.87183 0.251237 0.00203979 0.0565953
200 0 1.1045 3.94898 0.323221 0.331376 51.8824
200 0 1.71212 2.57756 0.222 0.180482 13.165
200 0 2.57856 1.38968 0.206906 0.0758833 4.01357
200 0 2.9341 1.45767 0.398322 0.0531788 4.29593
200 0 3.39887 0.520016 0.412525 0.033411 1.68205
201 0 1.29814 2.81095 0.0758095 0.27304 16.6256
201 0 1.36126 0.706125 0.0106471 0.256337 2.02612
201 0 1.75858 -1.91824 0.0011606 0.172289 0.146865
201 0 2.0056 2.69026 0.149088 0.13458 14.7355
201 0 2.98312 2.02023 0.238265 0.0506345 7.54005
201 0 3.09042 0.929028 0.116927 0.0454827 2.53205
202 0 0.931325 -0.304255 0.00353583 0.394031 0.737672
202 0 1.13334 1.08944 0.0174853 0.321956 2.97261
202 0 2.18459 -1.10845 0.00565381 0.112524 0.330071
202 0 2.67391 -0.757377 0.0131759 0.0689822 0.468895
202 0 2.91481 -0.246131 0.0283256 0.0542141 0.78182
202 0 3.76662 -0.520272 0.0519434 0.0231301 0.594359
202 0 4.15836 0.92897 0.345317 0.0156332 2.5319
202 0 4.59986 -0.320071 0.23522 0.0100533 0.726097
202 0 5.36086 -0.645098 0.475639 0.00469689 0.524611
202 0 5.75401 -2.64751 0.181449 0.00317006 0.0708276
203 0 1.28896 -0.891147 0.00254387 0.275558 0.410185
203 0 1.39426 1.84293 0.0436152 0.248016 6.31503
203 0 2.00333 0.341422 0.0186817 0.134886 1.40695
203 0 2.22016 -0.0658004 0.0157371 0.108591 0.936318
203 0 2.7593 0.739014 0.0613022 0.063336 2.09387
203 0 2.76048 -0.260169 0.0240717 0.0632611 0.770921
203 0 3.23048 -0.795092 0.023115 0.0395384 0.45154
203 0 3.31844 -1.13822 0.0183325 0.0362095 0.320388
203 0 3.39972 -0.876882 0.026306 0.0333827 0.416078
203 0 3.5228 -0.263013 0.0564524 0.0295166 0.768732
203 0 3.67245 0.331523 0.125922 0.0254142 1.39309
203 0 3.97668 0.739983 0.293809 0.0187479 2.0959
203 0 4.41416 -0.407435 0.204559 0.0121047 0.665355
203 0 4.51211 -0.124354 0.376433 0.0109753 0.883068
203 0 5.99151 -2.67436 0.206941 0.00249989 0.0689508
204 0 1.15806 -0.86949 0.00218616 0.314094 0.419165
204 0 1.68434 -1.10061 0.00294307 0.185566 0.332669
204 0 1.89302 -0.293824 0.00814801 0.150617 0.745408
204 0 1.94606 0.245417 0.0148535 0.142836 1.27815
204 0 2.56476 0.176354 0.026123 0.0769377 1.19286
204 0 2.60337 -0.460624 0.0147446 0.0740238 0.63089
204 0 2.83725 -1.69063 0.00552679 0.0585864 0.184403
204 0 3.01324 -3.2812 0.00135063 0.049132 0.0375831
204 0 3.43262 -2.385 0.00504044 0.0323022 0.0920886
204 0 3.50637 -1.67066 0.0111411 0.0300056 0.188122
204 0 3.719 0.288287 0.0988298 0.0242582 1.33414
204 0 3.71082 -0.842168 0.035122 0.0244574 0.430776
204 0 3.97015 0.931668 0.278026 0.0188707 2.53874
204 0 4.36359 0.192108 0.272422 0.0127325 1.2118
204 0 4.96587 -0.847693 0.241739 0.00697191 0.428402
204 0 5.53279 -0.978917 0.492889 0.00395494 0.375718
205 0 1.03621 2.77114 0.0521952 0.354797 15.9768
205 0 1.32448 3.13951 0.105935 0.26594 23.0926
205 0 1.9957 2.36579 0.10694 0.135918 10.6524
205 0 2.32553 -0.825946 0.00684455 0.097732 0.437821
205 0 2.82499 -0.49556 0.0158023 0.0593092 0.60923
205 0 3.09605 -3.21247 0.0013913 0.0452273 0.040257
205 0 3.19333 1.01802 0.10557 0.041035 2.76771
205 0 3.539 0.767794 0.129847 0.0290424 2.15501
205 0 3.62861 -0.0556078 0.0716398 0.026553 0.94591
205 0 4.05478 0.324297 0.172784 0.0173394 1.38306
205 0 4.26712 0.311159 0.254913 0.0140221 1.36501
205 0 4.50743 -1.578 0.0657812 0.0110267 0.206388
205 0 5.01499 -0.865537 0.238507 0.00663769 0.420825
205 0 5.7691 -1.81698 0.257117 0.00312257 0.162515
205 0 7.38637 -5.24613 0.0565357 0.000619639 0.00526785
206 0 1.2962 0.920352 0.0220042 0.273569 2.51017
